Ticker,Name,Type,Exchange,Beta,52w High,52w Low,52w % Chg,Total Assets,Net Assets,Return (3m),Return (TTM),Yield,Expense R,Holding Turnover,Last Capital Gain,Risk Rating,Overall Rating,Last Div,Div Rate,Div Yield,Div Rate (TTM),Div Yield (TTM),50d Avg,50d Chg,50d % Chg,200d Avg,200d Chg,200d % Chg,Inception,First Trade,Timestamp
FGIKX,Fidelity Growth & Income K,Fund,Nasdaq,0.96,70.56,54.5,10.389816,12600612864.0,12600612900.0,14.70505,13.15185,0.012200001,0.0046,0.19,44.0,4.0,4.0,0.394,0.394,1.22,,,68.8262,1.813797,0.026353292,64.5297,6.110298,0.094689704,1742428800.0,1210339800000,2025-08-26 19:26:32.924674-04:00
GOODX,GoodHaven,Fund,Nasdaq,0.8,53.05,43.4,5.0169945,254124368.0,254124368.0,6.4197,2.74334,0.0105,0.011,0.06,41.0,3.0,4.0,0.53999,0.53999,1.05,,,50.8616,1.8083992,0.035555296,49.90685,2.7631493,0.055366132,1302220800.0,1302269400000,2025-08-26 19:26:33.202717-04:00
QICLX,AQR International Multi-Style I,Fund,Nasdaq,1.03,17.2,12.73,17.602217,700631808.0,700631810.0,7.4884,26.42245,0.0256,0.0062,0.61,25.0,3.0,4.0,0.42307,0.42307,2.56,0.0,0.0,16.4194,0.5206013,0.031706475,14.77985,2.1601505,0.1461551,1364256000.0,1365082200000,2025-08-26 19:26:33.533928-04:00
QICRX,AQR International Multi-Style R6,Fund,Nasdaq,1.03,17.17,12.7,17.638885,700631808.0,700631810.0,7.50332,26.48438,0.026199998,0.0052,0.61,25.0,3.0,4.0,0.43263,0.43263,2.62,0.0,0.0,16.3918,0.52820015,0.032223437,14.7522,2.1678,0.14694756,1364256000.0,1405344600000,2025-08-26 19:26:33.838015-04:00
VTRPX,Voya Target Retirement 2050 R6,Fund,Nasdaq,1.26,17.01,13.21,12.5,109063808.0,109063808.0,11.26856,10.22727,0.0178,0.0025,0.86,14.0,4.0,4.0,0.2934,0.2934,1.78,,,16.467,0.49300003,0.029938668,15.5392,1.4207993,0.091433235,1355961600.0,1450708200000,2025-08-26 19:26:34.138701-04:00
VTROX,Voya Target Retirement 2050 A,Fund,Nasdaq,1.25,16.9,13.14,12.516642,109063808.0,109063808.0,11.20163,10.00672,0.0155,0.0064999997,0.86,14.0,4.0,3.0,0.2547,0.2547,1.55,,,16.3594,0.48060036,0.029377628,15.44325,1.3967505,0.09044407,1355961600.0,1450708200000,2025-08-26 19:26:34.455222-04:00
GIOSX,Guggenheim Macro Opportunities R6,Fund,Nasdaq,0.54,24.92,24.3,0.686872,8450792960.0,8450793000.0,2.55046,4.18614,0.0582,0.0093,0.24,-9.0,3.0,4.0,0.8475,0.8475,5.82,,,24.8484,0.09160042,0.0036863708,24.7317,0.20829964,0.008422374,1322611200.0,1552483800000,2025-08-26 19:26:34.834459-04:00
JABNX,Janus Henderson Balanced N,Fund,Nasdaq,0.93,50.07,41.51,4.9211383,27353341952.0,27353342000.0,10.99634,9.30358,0.019,0.0057,0.76,35.0,4.0,5.0,0.4619,0.4619,1.9,0.0,0.0,49.0432,1.0368004,0.021140553,46.95275,3.1272507,0.066604204,1338422400.0,1338471000000,2025-08-26 19:26:35.131309-04:00
JABRX,Janus Henderson Balanced S,Fund,Nasdaq,0.93,49.89,41.38,4.917681,27353341952.0,27353342000.0,10.85981,8.98881,0.0146,0.0107,0.76,35.0,4.0,4.0,0.3535,0.3535,1.46,0.0,0.0,48.8704,1.0195999,0.020863343,46.7955,3.0944977,0.066128105,1338422400.0,933082200000,2025-08-26 19:26:35.578725-04:00
GILDX,Guggenheim Limited Duration A,Fund,Nasdaq,0.34,24.67,24.34,0.6941557,5276381184.0,5276381200.0,0.89245,2.98703,0.040999997,0.0075,0.42,-3.0,3.0,4.0,0.58332,0.58332,4.1,,,24.5994,0.08060074,0.0032765327,24.5033,0.17670059,0.0072112978,1387152000.0,1387290600000,2025-08-26 19:26:35.996948-04:00
STEYX,AB International Strat Eqs Adv,Fund,Nasdaq,1.03,16.51,12.13,21.185184,8851832832.0,8851832800.0,11.29944,23.99685,0.0199,0.0069999998,0.69,14.0,2.0,4.0,0.3137,0.3137,1.99,,,15.8442,0.50580025,0.03192337,14.19465,2.1553507,0.15184247,1450656000.0,1450708200000,2025-08-26 19:26:36.293772-04:00
VTRJX,Voya Target Retirement 2040 A,Fund,Nasdaq,1.18,16.47,13.18,10.68548,131955056.0,131955056.0,9.73937,9.36432,0.0183,0.0064999997,0.79,12.0,4.0,4.0,0.2931,0.2931,1.83,,,15.9914,0.4286003,0.026801925,15.1794,1.2405996,0.08172916,1355961600.0,1450708200000,2025-08-26 19:26:36.620976-04:00
TRRAX,T. Rowe Price Retirement 2010,Fund,Nasdaq,0.77,16.4,14.53,3.413403,3357391872.0,3357391870.0,4.7526,6.13456,0.0274,0.0049,0.169,10.0,5.0,5.0,0.4464,0.4464,2.74,,,16.088,0.29199982,0.018150164,15.66605,0.7139492,0.04557302,1067558400.0,1033479000000,2025-08-26 19:26:37.022632-04:00
JABCX,Janus Henderson Balanced C,Fund,Nasdaq,0.93,49.16,40.8,4.837334,27353341952.0,27353342000.0,10.7229,8.63499,0.0098,0.0163,0.76,35.0,3.0,4.0,0.2364,0.2364,0.98,0.0,0.0,48.1666,0.9934006,0.020624261,46.12605,3.0339508,0.065775216,1338422400.0,1033479000000,2025-08-26 19:26:37.310282-04:00
STESX,Bernstein International Strat Eqs SCB,Fund,Nasdaq,1.03,16.47,12.12,21.158134,8851832832.0,8851832800.0,11.2447,23.85827,0.0179,0.0095,0.69,14.0,2.0,4.0,0.2812,0.2812,1.79,,,15.8116,0.49839973,0.031521145,14.17145,2.1385498,0.1509055,1450656000.0,1450708200000,2025-08-26 19:26:37.598675-04:00
RPGAX,T. Rowe Price Global Allocation,Fund,Nasdaq,0.86,16.39,13.99,3.6825418,796155456.0,796155460.0,5.9761,7.3302,0.024300002,0.0101,0.38799998,1.0,2.0,4.0,0.3978,0.3978,2.43,,,15.994,0.36600018,0.022883592,15.47755,0.88245106,0.05701491,1369699200.0,1370352600000,2025-08-26 19:26:37.888531-04:00
TGAFX,T. Rowe Price Global Allocation I,Fund,Nasdaq,0.86,16.39,13.98,3.6825418,796155456.0,796155460.0,6.04651,7.40242,0.026500002,0.0082,0.38799998,1.0,2.0,4.0,0.4325,0.4325,2.65,,,15.9916,0.36840057,0.02303713,15.4725,0.88750076,0.05735988,1369699200.0,1458826200000,2025-08-26 19:26:38.168623-04:00
VTRQX,Voya Target Retirement 2055 A,Fund,Nasdaq,1.26,16.31,12.65,11.103546,147038384.0,147038384.0,11.33803,10.09749,0.0148,0.0064999997,1.02,9.0,4.0,3.0,0.2375,0.2375,1.48,,,15.7892,0.4708004,0.029817875,14.93595,1.32405,0.08864853,1450656000.0,1450708200000,2025-08-26 19:26:38.434777-04:00
MAIPX,MAI Managed Volatility Fund,Fund,Nasdaq,0.37,16.07,13.64,8.008075,217778768.0,217778768.0,7.82506,5.96318,0.0175,0.010199999,0.06,25.0,2.0,4.0,0.12075,0.12075,1.75,,,15.877,0.18299961,0.011526083,15.34325,0.7167492,0.0467143,1291248000.0,1285939800000,2025-08-26 19:26:38.954722-04:00
NPSFX,Nuveen Preferred Secs & Inc R6,Fund,Nasdaq,0.55,16.0,15.11,2.2364259,5319770624.0,5319770600.0,4.54103,5.79674,0.0585,0.0069999998,0.22,-12.0,2.0,4.0,0.626,0.626,5.85,,,15.8718,0.11819935,0.007447129,15.6668,0.32320023,0.020629626,1166486400.0,1467725400000,2025-08-26 19:26:39.284871-04:00
RRTAX,T. Rowe Price Retirement 2010 R,Fund,Nasdaq,0.76,16.08,14.27,3.2195807,3357391872.0,3357391870.0,4.57256,5.83501,0.0238,0.0099,0.169,10.0,5.0,4.0,0.3796,0.3796,2.38,,,15.7798,0.28019905,0.017756818,15.37985,0.6801491,0.044223387,1067558400.0,1067524200000,2025-08-26 19:26:39.675508-04:00
NPSRX,Nuveen Preferred Secs & Inc I,Fund,Nasdaq,0.55,15.97,15.08,2.2407174,5319770624.0,5319770600.0,4.59827,5.83017,0.0579,0.0078,0.22,-12.0,2.0,4.0,0.618,0.618,5.79,,,15.8346,0.11539936,0.0072877975,15.63125,0.31874943,0.020391807,1166486400.0,1166452200000,2025-08-26 19:26:39.955444-04:00
NPSAX,Nuveen Preferred Secs & Inc A,Fund,Nasdaq,0.55,15.95,15.06,2.2435904,5319770624.0,5319770600.0,4.53449,5.61766,0.0556,0.010299999,0.22,-12.0,2.0,4.0,0.592,0.592,5.56,,,15.8162,0.11380005,0.0071951575,15.61375,0.31624985,0.020254573,1166486400.0,1166711400000,2025-08-26 19:26:40.240074-04:00
CDSIX,Calvert Short Duration Income Fund,Fund,Nasdaq,0.35,15.94,15.66,0.69532394,2749014528.0,2749014530.0,1.24201,3.61328,0.0477,0.0050999997,1.59,-3.0,4.0,5.0,0.43228,0.43228,4.77,,,15.8706,0.06939983,0.004372855,15.78725,0.15275002,0.009675531,1033430400.0,1144762200000,2025-08-26 19:26:40.527812-04:00
CDSRX,Calvert Short Duration Income R6,Fund,Nasdaq,0.34,15.94,15.66,0.69532394,2749014528.0,2749014530.0,1.2589,3.65221,0.048299998,0.0045,1.59,-3.0,3.0,5.0,0.43825,0.43825,4.83,,,15.871,0.06899929,0.0043475074,15.78725,0.15275002,0.009675531,1033430400.0,1549549800000,2025-08-26 19:26:40.900902-04:00
CSDAX,Calvert Short Duration Income A,Fund,Nasdaq,0.34,15.83,15.56,0.7001877,2749014528.0,2749014530.0,1.17837,3.46972,0.0452,0.0076,1.59,-3.0,4.0,4.0,0.40652,0.40652,4.52,,,15.7632,0.06680012,0.004237726,15.6804,0.14960003,0.009540575,1033430400.0,1012487400000,2025-08-26 19:26:41.190472-04:00
FGRIX,Fidelity Growth & Income,Fund,Nasdaq,0.96,70.6,54.55,10.315598,12600612864.0,12600612900.0,14.68644,13.09208,0.012,0.0054,0.19,44.0,4.0,4.0,0.406,0.406,1.2,,,68.8658,1.8142014,0.02634401,64.59005,6.0899506,0.0942862,1742428800.0,504801000000,2025-08-26 19:26:41.509529-04:00
FTSAX,FullerThaler Behvrl S-M Cor Eq A,Fund,Nasdaq,1.06,41.59,31.67,2.2245169,202870752.0,202870752.0,7.97227,-1.52792,0.0061000003,0.012999999,0.19,7.0,2.0,3.0,0.2283,0.2283,0.61,0.0,0.0,37.5864,2.0135994,0.053572554,37.43835,2.1616478,0.057738863,1728259200.0,1646922600000,2025-08-26 19:26:41.925740-04:00
HWCIX,Hotchkis & Wiley Disciplined Value I,Fund,Nasdaq,1.03,34.4,25.37,-3.5615623,77160792.0,77160792.0,7.4552,4.89853,0.018099999,0.008,0.34,-7.0,5.0,3.0,0.60233,0.60233,1.81,,,30.2322,1.1477985,0.03796609,29.7859,1.594099,0.05351858,1093824000.0,1094045400000,2025-08-26 19:26:42.339371-04:00
TGVOX,TCW Relative Value Mid Cap I,Fund,Nasdaq,1.09,33.45,23.64,3.650844,96660848.0,96660848.0,12.97134,5.79096,0.009,0.0085,0.3854,39.0,4.0,3.0,0.29,0.29,0.9,,,29.9028,1.1972008,0.04003641,29.24365,1.85635,0.06347874,972950400.0,878308200000,2025-08-26 19:26:42.646258-04:00
VTRSX,Voya Target Retirement 2060 A,Fund,Nasdaq,1.26,15.41,11.95,12.811125,64229792.0,64229792.0,11.32638,10.0958,0.0139,0.0064999997,0.88,13.0,4.0,3.0,0.208,0.208,1.39,,,14.9186,0.44139957,0.029587198,14.0734,1.2866001,0.0914207,1450656000.0,1450708200000,2025-08-26 19:26:42.916285-04:00
HWLIX,Hotchkis & Wiley Large Cap Fdml Value I,Fund,Nasdaq,1.05,48.77,36.63,-0.9353936,364191872.0,364191872.0,7.76699,4.8946,0.0149,0.0095,0.22,0.0,5.0,2.0,0.70495,0.70495,1.49,,,43.5562,1.903801,0.04370907,42.8328,2.6271973,0.061336108,551491200.0,551539800000,2025-08-26 19:26:43.186034-04:00
UPDDX,Upright Growth & Income,Fund,Nasdaq,1.84,23.26,13.87,28.43468,3873595.0,3873595.0,37.53772,17.29285,0.0,0.028099999,0.0,10.0,5.0,3.0,0.08,0.08,0.0,,,22.1594,1.0605984,0.04786223,19.7216,3.4983997,0.17738925,1507593600.0,1507642200000,2025-08-26 19:26:43.494847-04:00
COAGX,Gator Capital L/S Fd,Fund,Nasdaq,0.86,60.48,43.31,33.970654,63267352.0,63267352.0,20.5536,16.02386,0.0069999998,0.0308,0.42,32.0,5.0,4.0,0.4064,0.4064,0.7,,,57.2034,3.3866005,0.059202783,52.509,8.081001,0.15389745,714614400.0,668701800000,2025-08-26 19:26:43.835002-04:00
FTRIX,Fidelity Advisor Mega Cap Stock I,Fund,Nasdaq,1.02,29.95,22.26,17.950785,4545184768.0,4545184800.0,18.82259,15.53738,0.0089,0.006,0.09,38.0,4.0,5.0,0.267,0.267,0.89,,,29.0248,0.4152012,0.01430505,26.792,2.6480007,0.0988355,1376352000.0,1202394600000,2025-08-26 19:26:44.123850-04:00
FGRTX,Fidelity Mega Cap Stock,Fund,Nasdaq,1.03,29.92,22.23,17.972542,4545184768.0,4545184800.0,18.80513,15.51657,0.0089,0.0058999998,0.09,38.0,4.0,5.0,0.267,0.267,0.89,,,28.9922,0.417799,0.014410738,26.76245,2.6475506,0.09892781,1376352000.0,914855400000,2025-08-26 19:26:44.395647-04:00
OLVRX,JPMorgan Large Cap Value R4,Fund,Nasdaq,0.97,23.97,17.89,0.4184127,5072786432.0,5072786400.0,7.99069,4.30996,0.0115,0.0069,1.67,9.0,5.0,4.0,0.11716,0.11716,1.15,,,20.985,0.71500015,0.034071963,20.82185,0.87815094,0.042174492,1147651200.0,1538659800000,2025-08-26 19:26:44.703938-04:00
FTGRX,Fidelity Advisor Mega Cap Stock M,Fund,Nasdaq,1.03,29.33,21.83,17.83073,4545184768.0,4545184800.0,18.7168,15.18636,0.0046,0.0112,0.09,38.0,4.0,5.0,0.136,0.136,0.46,,,28.4364,0.43360138,0.015248111,26.26885,2.6011505,0.09902034,1376352000.0,1202394600000,2025-08-26 19:26:45.088920-04:00
FGTAX,Fidelity Advisor Mega Cap Stock A,Fund,Nasdaq,1.03,29.34,21.82,17.845392,4545184768.0,4545184800.0,18.75766,15.36324,0.0069,0.0087,0.09,38.0,4.0,5.0,0.204,0.204,0.69,,,28.434,0.41600037,0.014630385,26.2595,2.5904999,0.09865001,1376352000.0,1202394600000,2025-08-26 19:26:45.508499-04:00
OLVAX,JPMorgan Large Cap Value A,Fund,Nasdaq,0.97,23.94,17.86,0.37243366,5072786432.0,5072786400.0,7.95147,4.15328,0.0095,0.0093,1.67,9.0,5.0,3.0,0.09534,0.09534,0.95,,,20.9566,0.70339966,0.03356459,20.7919,0.8680992,0.0417518,1147651200.0,698423400000,2025-08-26 19:26:45.858915-04:00
OFVIX,O'Shaughnessy Market Leaders Value I,Fund,Nasdaq,1.07,24.15,17.1,3.01435,242870592.0,242870592.0,10.5291,7.62494,0.0186,0.0054,0.5357,20.0,5.0,5.0,0.43459,0.43459,1.86,,,20.885,0.67499924,0.03231981,20.4098,1.1501999,0.056355275,1456444800.0,1456497000000,2025-08-26 19:26:46.183549-04:00
JLVRX,JPMorgan Large Cap Value R5,Fund,Nasdaq,0.97,23.72,17.68,0.3289461,5072786432.0,5072786400.0,8.08356,4.44707,0.013099999,0.0054,1.67,9.0,5.0,4.0,0.1337,0.1337,1.31,,,20.746,0.7040005,0.033934277,20.586,0.8640003,0.041970287,1147651200.0,1147699800000,2025-08-26 19:26:46.631941-04:00
SVFCX,Smead Value C,Fund,Nasdaq,1.03,83.26,62.2,-3.1311154,4433747456.0,4433747500.0,9.66312,-2.84069,0.0064999997,0.018,0.133,20.0,5.0,2.0,0.48212,0.48212,0.65,,,74.503,4.586998,0.061567966,74.59865,4.4913483,0.06020683,1586908800.0,1595511000000,2025-08-26 19:26:46.973522-04:00
JLVZX,JPMorgan Large Cap Value R2,Fund,Nasdaq,0.97,23.66,17.64,0.23550987,5072786432.0,5072786400.0,7.88358,4.03122,0.0074,0.0119,1.67,9.0,5.0,3.0,0.0713,0.0713,0.74,,,20.6914,0.68859863,0.03327946,20.53295,0.8470497,0.041253194,1147651200.0,1225722600000,2025-08-26 19:26:47.372081-04:00
PRSIX,T. Rowe Price Spectrum Cnsrv Allc,Fund,Nasdaq,0.68,20.92,18.74,3.7276387,1947915648.0,1947915650.0,4.80755,5.88379,0.0348,0.0067000003,0.45299998,12.0,2.0,5.0,0.2596,0.2596,3.48,,,20.5458,0.34420013,0.016752822,20.0988,0.79119873,0.03936547,1458691200.0,823185000000,2025-08-26 19:26:47.686219-04:00
HLQVX,JPMorgan Large Cap Value I,Fund,Nasdaq,0.97,23.39,17.41,0.14292002,5072786432.0,5072786400.0,8.00949,4.28644,0.012,0.0069,1.67,9.0,5.0,3.0,0.11966,0.11966,1.2,,,20.4284,0.6916008,0.03385487,20.27675,0.8432503,0.04158705,1147651200.0,667751400000,2025-08-26 19:26:47.979921-04:00
PORYX,North Square Multi Strategy I,Fund,Nasdaq,1.1,21.05,17.35,7.392192,38320440.0,38320440.0,7.21103,4.98442,0.009,0.013200001,0.26,21.0,2.0,4.0,0.184,0.184,0.9,,,20.2994,0.6805992,0.033528045,19.68035,1.2996502,0.06603796,1092096000.0,1092058200000,2025-08-26 19:26:48.378099-04:00
TRGGX,Goldman Sachs Tax-Advntgd Gbl Eq R6,Fund,Nasdaq,0.88,27.79,21.82,12.165451,4986698240.0,4986698200.0,10.942,8.75,0.0115,0.009,0.09,48.0,1.0,4.0,0.3122,0.3122,1.15,,,26.881,0.8789997,0.032699663,25.54055,2.21945,0.086899064,1523923200.0,1514557800000,2025-08-26 19:26:48.708822-04:00
GVMCX,Government Street Opportunities,Fund,Nasdaq,0.96,48.99,39.14,6.3227177,82158568.0,82158568.0,12.5774,9.13141,0.0056,0.0105,0.09,60.0,2.0,5.0,0.0719,0.0719,0.56,,,47.3774,1.2726021,0.026860952,45.7063,2.9437027,0.06440475,1069027200.0,1069165800000,2025-08-26 19:26:49.022098-04:00
FPEIX,First Trust Preferred Sec & Inc I,Fund,Nasdaq,0.59,20.27,19.05,2.0130873,206429536.0,206429536.0,5.06584,4.56908,0.0553,0.0106,0.43,-2.0,3.0,4.0,0.64751,0.64751,5.53,,,20.0122,0.22780037,0.011383075,19.82675,0.41324997,0.020843051,1298592000.0,1294842600000,2025-08-26 19:26:49.338904-04:00
BSFIX,Baron Small Cap Instl,Fund,Nasdaq,1.29,40.47,26.4,-6.246531,3886186240.0,3886186240.0,15.20408,2.41911,0.0,0.0105,0.1,58.0,4.0,4.0,,,0.0,0.0,0.0,33.204,0.66600037,0.020057837,33.32305,0.5469475,0.016413487,1243555200.0,1243603800000,2025-08-26 19:26:49.683069-04:00
SVFYX,Smead Value Y,Fund,Nasdaq,1.03,86.79,64.59,-2.9964745,4433747456.0,4433747500.0,9.94027,-2.27531,0.0152,0.008,0.133,20.0,5.0,3.0,1.1728,1.1728,1.52,,,77.582,4.8580017,0.06261764,77.5298,4.910202,0.063333094,1586908800.0,1417012200000,2025-08-26 19:26:50.005220-04:00
EITMX,Eaton Vance Tax Managed Growth 1.1 Fund,Fund,Nasdaq,0.99,120.3,92.6,12.778986,2857484032.0,2857484030.0,13.88326,9.2154,0.0056,0.0046,0.07,57.0,4.0,4.0,0.6781,0.6781,0.56,,,116.74,3.6500015,0.031266075,110.65955,9.730446,0.087931365,930873600.0,1041863400000,2025-08-26 19:26:50.307241-04:00
AIAFX,abrdn Global Infrastructure A,Fund,Nasdaq,1.02,26.58,21.63,7.33006,45286960.0,45286960.0,5.1075,19.09313,0.0195,0.0125,0.14,24.0,4.0,3.0,0.3502,0.3502,1.95,,,25.904,0.12600136,0.004864166,24.1838,1.846201,0.0763404,1225670400.0,1325255400000,2025-08-26 19:26:50.616398-04:00
PTAOX,Performance Trust Total Return Bd A,Fund,Nasdaq,0.85,20.43,19.3,-1.935482,9631946752.0,9631946800.0,0.8981,3.0877,0.0424,0.0101,0.3362,-2.0,2.0,4.0,0.51978,0.51978,4.24,0.0,0.0,19.679,0.080999374,0.004116031,19.6667,0.093299866,0.004744053,1283212800.0,1546439400000,2025-08-26 19:26:50.921468-04:00
RRTBX,T. Rowe Price Retirement 2020 R,Fund,Nasdaq,0.82,19.6,17.18,3.4428,13809268736.0,13809268700.0,5.14505,6.19127,0.0211,0.010199999,0.134,16.0,4.0,4.0,0.412,0.412,2.11,,,19.2056,0.36439896,0.018973578,18.6867,0.8832989,0.047268853,1699833600.0,1067524200000,2025-08-26 19:26:51.244005-04:00
EITGX,Eaton Vance Tax Managed Growth 1.2 Fund,Fund,Nasdaq,0.99,58.63,45.15,13.474631,1642232448.0,1642232450.0,13.85316,9.12367,0.0038,0.0062,0.07,46.0,3.0,4.0,0.2193,0.2193,0.38,,,56.8978,1.7721977,0.031147035,53.89335,4.7766495,0.08863152,983318400.0,983975400000,2025-08-26 19:26:51.569495-04:00
NWQIX,Nuveen Flexible Income I,Fund,Nasdaq,0.88,19.29,17.97,1.6332984,833798208.0,833798210.0,5.07249,5.07175,0.051599998,0.0070999996,0.4,-22.0,5.0,4.0,0.6685,0.6685,5.16,,,19.0676,0.23239899,0.012188162,18.82845,0.47155,0.025044547,1467244800.0,1260369000000,2025-08-26 19:26:51.881158-04:00
ETTGX,Eaton Vance Tx-Mgd Growth 1.1 A,Fund,Nasdaq,0.99,129.33,99.64,12.959552,2857484032.0,2857484030.0,13.81939,9.06591,0.0031,0.0072000003,0.07,57.0,3.0,4.0,0.4058,0.4058,0.31,,,125.5252,3.8848038,0.030948397,119.0002,10.409805,0.08747721,930873600.0,828023400000,2025-08-26 19:26:52.180272-04:00
CCAZX,Columbia Strat CA Muncpl Inc Inst,Fund,Nasdaq,1.36,27.69,25.22,-5.9039235,302159328.0,302159328.0,-1.28346,-2.89941,0.0394,0.0054,0.22,-31.0,5.0,4.0,0.5917,0.5917,3.94,,,25.642,0.017999649,0.00070195965,26.3628,-0.70280075,-0.026658805,1127088000.0,1126791000000,2025-08-26 19:26:52.673458-04:00
TRPBX,T. Rowe Price Spectrum Moderate Allc Inv,Fund,Nasdaq,0.88,25.86,22.19,2.0222068,2017997952.0,2017997950.0,6.25343,6.99477,0.024,0.0075,0.45,24.0,3.0,4.0,0.2468,0.2468,2.4,,,25.2228,0.54720116,0.021694703,24.5923,1.1777,0.047888976,1458691200.0,775747800000,2025-08-26 19:26:53.035679-04:00
HWLZX,Hotchkis & Wiley Large Cap Fdml Value Z,Fund,Nasdaq,1.05,48.79,36.63,-0.9353936,364191872.0,364191872.0,7.81873,4.99515,0.0159,0.0085,0.22,0.0,5.0,4.0,0.75298,0.75298,1.59,,,43.5582,1.9017982,0.043661084,42.8259,2.634098,0.061507124,551491200.0,1569850200000,2025-08-26 19:26:53.336419-04:00
HWLAX,Hotchkis & Wiley Large Cap Fdml Value A,Fund,Nasdaq,1.05,48.4,36.39,-0.98598003,364191872.0,364191872.0,7.72123,4.75378,0.0127,0.012,0.22,0.0,5.0,2.0,0.5938,0.5938,1.27,,,43.2356,1.8744011,0.04335319,42.53865,2.57135,0.060447384,551491200.0,1004103000000,2025-08-26 19:26:53.644213-04:00
FPCSX,FPA Crescent Supra Institutional,Fund,Nasdaq,0.92,44.54,37.54,6.9901466,11266452480.0,11266452500.0,9.33614,9.20032,0.0198,0.01,0.1,27.0,3.0,5.0,0.11662,0.11662,1.98,,,43.4332,1.2567978,0.028936338,41.85545,2.834549,0.067722335,738979200.0,1599831000000,2025-08-26 19:26:53.940853-04:00
CMNZX,Columbia Minnesota Tax-Exempt Inst,Fund,Nasdaq,1.25,20.09,18.3,-4.8460364,460510720.0,460510720.0,-0.42907,-2.19263,0.0355,0.0056,0.1,1.0,5.0,3.0,0.3859,0.3859,3.55,,,18.8148,0.03520012,0.001870874,19.22335,-0.37335014,-0.0194217,1285545600.0,1285594200000,2025-08-26 19:26:54.215799-04:00
FPACX,FPA Crescent,Fund,Nasdaq,0.92,44.48,37.49,6.897378,11266452480.0,11266452500.0,9.33299,9.197,0.0198,0.0106,0.1,27.0,4.0,5.0,0.11076,0.11076,1.98,,,43.3754,1.2546005,0.02892424,41.8063,2.8237,0.06754245,738979200.0,739027800000,2025-08-26 19:26:54.504199-04:00
CADOX,Columbia Minnesota Tax-Exempt Inst2,Fund,Nasdaq,1.26,20.08,18.28,-4.848486,460510720.0,460510720.0,-0.42975,-2.19515,0.0355,0.0056,0.1,1.0,5.0,3.0,0.38563,0.38563,3.55,,,18.8034,0.036600113,0.0019464624,19.21145,-0.37145042,-0.019334845,1285545600.0,1386945000000,2025-08-26 19:26:55.032131-04:00
HWCAX,Hotchkis & Wiley Disciplined Value A,Fund,Nasdaq,1.03,34.52,25.52,-3.485173,77160792.0,77160792.0,7.41269,4.7619,0.0153,0.0105,0.34,-7.0,5.0,3.0,0.51274,0.51274,1.53,,,30.391,1.1490002,0.03780725,29.95285,1.5871506,0.0529883,1093824000.0,1094045400000,2025-08-26 19:26:55.307502-04:00
CNYZX,Columbia Strat New York Muncpl Inc Inst,Fund,Nasdaq,1.3,27.02,24.36,-7.172364,112136448.0,112136448.0,-1.75873,-3.7702,0.0404,0.0050999997,0.3,-11.0,4.0,4.0,0.58519,0.58519,4.04,,,24.7504,-0.03040123,-0.0012283126,25.5646,-0.8446007,-0.0330379,1314835200.0,1314883800000,2025-08-26 19:26:55.619276-04:00
CNYRX,Columbia Strat New York Muncpl Inc Inst2,Fund,Nasdaq,1.3,26.96,24.31,-7.1885586,112136448.0,112136448.0,-1.72021,-3.69592,0.040599998,0.0049,0.3,-11.0,4.0,4.0,0.58705,0.58705,4.06,,,24.6926,-0.032600403,-0.0013202499,25.5045,-0.8444996,-0.03311179,1314835200.0,1352471400000,2025-08-26 19:26:55.912423-04:00
BSCFX,Baron Small Cap Retail,Fund,Nasdaq,1.29,37.37,24.11,-7.421875,3886186240.0,3886186240.0,15.12668,2.28401,0.0,0.012999999,0.1,58.0,4.0,4.0,,,0.0,0.0,0.0,30.2954,0.604599,0.019956792,30.4847,0.41530037,0.0136232395,1243555200.0,875626200000,2025-08-26 19:26:56.229352-04:00
TMSIX,Thrivent Mid Cap Stock S,Fund,Nasdaq,1.08,40.76,30.59,-1.3907433,3347713280.0,3347713280.0,7.8582,0.8285,0.0049,0.0074,0.42,3.0,4.0,3.0,0.18717,0.18717,0.49,,,36.6922,0.2378006,0.006480958,36.46405,0.46595,0.01277834,883353600.0,883405800000,2025-08-26 19:26:56.517360-04:00
JMEEX,JPMorgan Mid Cap Equity R5,Fund,Nasdaq,1.01,71.33,54.23,4.6972513,5826858496.0,5826858500.0,9.7291,4.31847,0.0054,0.0069999998,0.38,23.0,2.0,4.0,0.37473,0.37473,0.54,,,65.9486,1.3913956,0.021098182,64.57645,2.7635498,0.042795014,851990400.0,1395149400000,2025-08-26 19:26:56.788933-04:00
JPPEX,JPMorgan Mid Cap Equity R6,Fund,Nasdaq,1.01,71.3,54.18,4.700184,5826858496.0,5826858500.0,9.75529,4.37107,0.0063,0.006,0.38,23.0,2.0,4.0,0.43482,0.43482,0.63,,,65.8998,1.4001999,0.021247406,64.51955,2.7804565,0.043094795,851990400.0,1395149400000,2025-08-26 19:26:57.122273-04:00
MIOFX,Marsico International Opportunities,Fund,Nasdaq,1.1,31.21,22.55,23.582209,136125504.0,136125504.0,16.27368,24.19488,0.0,0.015,0.45,39.0,4.0,5.0,0.0711,0.0711,0.0,,,30.0482,0.4918003,0.016367046,26.85535,3.6846504,0.13720359,1638748800.0,962371800000,2025-08-26 19:26:57.455433-04:00
