Mkt Cap,EV
171346688.0,9524830.0
171194912.0,193953312.0
171129520.0,1266421376.0
171027840.0,184237440.0
170306560.0,192008064.0
169862624.0,163364736.0
169438400.0,149512992.0
169277488.0,146607488.0
169236352.0,159534704.0
168966416.0,176539952.0
168932432.0,1475654272.0
168923264.0,83261592.0
168843504.0,154168640.0
168812528.0,168484784.0
168418256.0,161439712.0
168328784.0,139445760.0
168156512.0,102218808.0
167977808.0,385868448.0
167603328.0,127535144.0
167464704.0,145264416.0
167440128.0,2456618752.0
167143248.0,147445680.0
167127200.0,34859400.0
167031728.0,303483168.0
166999904.0,513108384.0
166983296.0,472045888.0
166856576.0,
166831296.0,204982944.0
166706192.0,
166680864.0,243828496.0
166522608.0,88927224.0
166300336.0,226517088.0
166292256.0,100258184.0
165523040.0,165039712.0
165292304.0,471279840.0
165250752.0,646231360.0
165240000.0,161575904.0
165220048.0,135123312.0
165126512.0,122887456.0
165040448.0,289299136.0
164915360.0,81564840.0
164865488.0,164336272.0
164776832.0,-50629604.0
164321600.0,
163999072.0,-6695286.0
163984240.0,164012752.0
163846752.0,166322960.0
163830416.0,157457216.0
163305824.0,141976320.0
163249152.0,
163058448.0,432360000.0
162701600.0,144609104.0
162596816.0,219143760.0
162586832.0,188537184.0
162542880.0,174141600.0
162509872.0,69548192.0
162243520.0,219741904.0
162143408.0,118232056.0
161756800.0,641360384.0
161721760.0,147069808.0
161717888.0,133381888.0
161519056.0,159620160.0
161432112.0,486101568.0
161422432.0,154655568.0
161396112.0,139694784.0
161324992.0,-129374832.0
161212048.0,104031488.0
161137488.0,132291568.0
161026992.0,174871696.0
160944864.0,356465344.0
160700272.0,244158016.0
160650416.0,
160594624.0,178388464.0
160491968.0,129807736.0
160383712.0,199111984.0
159971872.0,161355056.0
159940096.0,159454912.0
159622000.0,403381536.0
159504000.0,149214720.0
159132512.0,158719792.0
159123760.0,154405952.0
159011952.0,152726656.0
158844000.0,385672992.0
158635280.0,1729823744.0
158595712.0,170676832.0
158566144.0,247437408.0
158233664.0,145982464.0
158102496.0,631244928.0
157812304.0,157806320.0
157733952.0,177584832.0
157710000.0,
157643408.0,134373408.0
157438336.0,358447648.0
157433648.0,205534976.0
157411248.0,75303184.0
157296368.0,164915008.0
157292880.0,160196016.0
157231856.0,445736608.0
157221968.0,
157015168.0,136960096.0
156759408.0,526807712.0
156674496.0,2788420.0
156542800.0,152069568.0
156529920.0,155598064.0
156492960.0,104212328.0
156349952.0,
156077264.0,236889696.0
156030720.0,93855056.0
155977616.0,354093472.0
155644192.0,291023008.0
155539952.0,121611496.0
155506496.0,113777504.0
155349168.0,209651520.0
155310000.0,
155252720.0,153475376.0
155140480.0,166776640.0
155130704.0,359334016.0
154819600.0,-57426364.0
154340160.0,178487472.0
154294672.0,25954726.0
154203584.0,789163008.0
154116464.0,141766192.0
153971248.0,135900032.0
153790288.0,130736888.0
153738864.0,628205632.0
153430960.0,882256000.0
153297408.0,103421976.0
152443808.0,38973800.0
152159952.0,182186144.0
151968176.0,467835808.0
151956704.0,196227184.0
151674832.0,357375680.0
151496720.0,1466340864.0
151381936.0,40128240.0
151277664.0,150808656.0
151112800.0,151088624.0
150555952.0,
150537952.0,185133312.0
150348528.0,81906944.0
149849040.0,
149774848.0,148462672.0
149591744.0,192607120.0
149536464.0,10110514.0
149473344.0,150030336.0
149436944.0,182905168.0
149335520.0,145373184.0
149209392.0,304522272.0
149149216.0,-9432276.0
148826960.0,145588544.0
148403376.0,68405224.0
148128160.0,
148033120.0,48039212.0
147938800.0,101177760.0
147722640.0,137039536.0
147713568.0,131999064.0
147693456.0,86413816.0
147657968.0,
147290800.0,
147011264.0,358275456.0
146959808.0,147129024.0
146719872.0,150435808.0
146661888.0,314681856.0
146615296.0,182212832.0
146515280.0,
146344320.0,-25273932.0
146329984.0,167833760.0
146209680.0,138138848.0
145696976.0,202750016.0
145682128.0,
145659872.0,450002144.0
145636480.0,141464512.0
145618944.0,243746128.0
145416992.0,-512797.0
145340256.0,121880952.0
144870688.0,148078208.0
144778208.0,158689152.0
144578336.0,-1129303.0
144577392.0,
144510928.0,188684400.0
144184096.0,833853824.0
143924688.0,89505288.0
142725120.0,341322016.0
142607472.0,142622864.0
142285056.0,160581696.0
142148128.0,166313056.0
141684400.0,-422241088.0
141517552.0,
141497664.0,102801192.0
141188928.0,203788192.0
140776240.0,212373664.0
140660896.0,232167632.0
140388384.0,900212800.0
140295008.0,
139546880.0,68145752.0
139320976.0,145183792.0
139126080.0,107385112.0
138967408.0,159965104.0
138955680.0,
138911760.0,95987320.0
138244256.0,109064576.0
138129520.0,40066364.0
138013104.0,93653384.0
137934736.0,101117552.0
137838320.0,98976656.0
137758368.0,102378040.0
137648496.0,126044288.0
137622224.0,136859296.0
136929088.0,861703488.0
136841344.0,503701984.0
136695008.0,-48031000.0
136507904.0,-3145661.0
136268272.0,224172288.0
136248208.0,410867360.0
135806032.0,190633920.0
135644336.0,178162960.0
135217936.0,162975680.0
135154192.0,250729296.0
134913344.0,376238080.0
134893392.0,-143811856.0
134726944.0,164456864.0
134570160.0,262596864.0
134406304.0,121436368.0
134348192.0,113540856.0
134317360.0,125735024.0
134037040.0,43783916.0
134003112.0,615110784.0
133819432.0,
133782632.0,127745760.0
133488208.0,89800344.0
133442016.0,-10619771.0
133377976.0,498187296.0
133358064.0,283894304.0
133084864.0,
132806544.0,-526250080.0
132790280.0,
132787344.0,628624512.0
132681000.0,135255296.0
132572520.0,121147648.0
132142840.0,287674272.0
131943000.0,144897696.0
131606640.0,119083408.0
131572728.0,149224512.0
131400936.0,287731328.0
131336512.0,-72244816.0
131281928.0,126857520.0
131251968.0,
131049632.0,131095256.0
130885992.0,371194208.0
130597720.0,
130483808.0,92500416.0
130410952.0,136912336.0
130091048.0,170363616.0
130046976.0,196507344.0
129940496.0,99196768.0
129920560.0,170136448.0
129867704.0,
129630000.0,-6063115.0
129566080.0,325082848.0
129386040.0,27598000.0
129386016.0,-27504398.0
129310032.0,80422904.0
128529104.0,121960544.0
128436152.0,
128339776.0,153740800.0
128164048.0,167695456.0
128016304.0,-11173442.0
127856064.0,733228800.0
127833752.0,130884888.0
127809872.0,467352512.0
127744080.0,129976640.0
127173664.0,127775760.0
127163848.0,167492160.0
127120496.0,
126892272.0,151257744.0
126836952.0,117567040.0
126797112.0,50525884.0
126672000.0,
126543320.0,1351579776.0
126390248.0,621956160.0
126312480.0,108868488.0
126029696.0,231774448.0
126019704.0,230651440.0
125976712.0,97130424.0
125677752.0,723685120.0
125277864.0,98538056.0
125251968.0,579190208.0
125229192.0,41033368.0
125187888.0,37560120.0
125111224.0,118250680.0
124707760.0,
124602784.0,76827784.0
123875120.0,110000344.0
123760008.0,117551800.0
123696648.0,
123667320.0,89533544.0
123540200.0,
123501496.0,182556016.0
123237984.0,8681722.0
123070000.0,110957224.0
122849640.0,127870968.0
122493040.0,137049760.0
122409512.0,120524232.0
122336256.0,209493952.0
122117936.0,105202288.0
121998904.0,115702376.0
121953096.0,127937208.0
121680008.0,121679320.0
121583736.0,131445304.0
121527392.0,712659968.0
121466312.0,158460096.0
121385288.0,136123408.0
121356784.0,152121520.0
121189936.0,89463120.0
121030416.0,201696032.0
120800648.0,1193228800.0
120769216.0,120527320.0
120750776.0,-15910752.0
120616320.0,97642648.0
120167984.0,120367872.0
119615104.0,
119603888.0,-1364955.0
119317048.0,119588816.0
119298328.0,348064128.0
119220696.0,141856912.0
119113912.0,
118989664.0,83575400.0
118875440.0,-1142825.0
118750328.0,-249381296.0
118677152.0,46715968.0
118560208.0,119903504.0
118534920.0,78845240.0
118483608.0,83678720.0
118161048.0,91775160.0
118061760.0,372937408.0
117862840.0,15522307.0
117733200.0,151449696.0
117714872.0,29811964.0
117698488.0,424862592.0
117651544.0,145915584.0
117610952.0,24276588.0
117579136.0,86734480.0
117253672.0,
116983472.0,115639064.0
116649360.0,99774552.0
116609192.0,104081120.0
116594800.0,132726360.0
116574072.0,290357056.0
116485800.0,80302848.0
116425536.0,-374569024.0
116413000.0,88095424.0
116194680.0,107294344.0
115823040.0,780626112.0
115566856.0,234344112.0
115495560.0,-69499352.0
115347224.0,1122695040.0
115146424.0,114492272.0
115115840.0,104679184.0
114812392.0,-74465960.0
114389752.0,211608464.0
114269320.0,135949472.0
114253848.0,242536512.0
114158216.0,124983560.0
113952448.0,122962888.0
113768152.0,113161576.0
113763472.0,332120672.0
113572768.0,172451104.0
113505200.0,
113378104.0,113329472.0
113223000.0,105673704.0
113084664.0,
113065264.0,112097496.0
113024112.0,93649360.0
112901120.0,201208144.0
112834888.0,61385700.0
112741656.0,-90056176.0
112712976.0,109362784.0
112396472.0,79249264.0
112370480.0,
112142096.0,342966080.0
112009744.0,869511104.0
111933496.0,111972400.0
111858792.0,112557264.0
111831896.0,110205864.0
111736952.0,73043712.0
111645808.0,114124984.0
111616496.0,654454272.0
111104312.0,131007600.0
111007128.0,602083008.0
110846376.0,153795856.0
110771720.0,167568864.0
110764048.0,115197024.0
110697968.0,83287728.0
110655560.0,
110633792.0,140410864.0
110595520.0,91308808.0
110394776.0,118552288.0
110374672.0,
110218408.0,73101920.0
110147120.0,622805888.0
110008816.0,60241728.0
110005920.0,452585696.0
110001600.0,107438816.0
109977576.0,66578208.0
109784632.0,102484368.0
109650816.0,100237880.0
109605600.0,72524144.0
109588488.0,126229696.0
109405472.0,32216338432.0
109326440.0,273587264.0
108918440.0,-9413481.0
108766464.0,335789472.0
108645232.0,89795704.0
108370000.0,116078624.0
108234896.0,67335104.0
108063728.0,-127200016.0
107994800.0,105644312.0
107751240.0,102901912.0
107649008.0,330710240.0
107597072.0,92091904.0
107459360.0,65973936.0
107276400.0,52558200.0
107166304.0,157222928.0
107051000.0,131959568.0
106987648.0,154663056.0
106817752.0,56755164.0
106765448.0,214281504.0
106532768.0,135668016.0
106452920.0,140761472.0
106427880.0,418441856.0
106258880.0,
106241832.0,108132912.0
106226512.0,149634016.0
106158672.0,548026560.0
106043496.0,107207280.0
105887584.0,1376787584.0
105851352.0,115701824.0
105712920.0,218516944.0
105402320.0,104788536.0
105121960.0,479291712.0
105100000.0,158344480.0
104947352.0,694467520.0
104819168.0,
104783632.0,91810600.0
104762592.0,133205640.0
104724720.0,208990080.0
104683496.0,95009232.0
104671872.0,75404664.0
104608688.0,651096512.0
104538176.0,108481112.0
104489744.0,424773152.0
104208064.0,83768752.0
104106872.0,89176528.0
104052464.0,178165120.0
103861992.0,-9002103.0
103760896.0,154881056.0
103509160.0,-33547538.0
103462040.0,96539144.0
103192096.0,96021552.0
103115768.0,137076640.0
102856640.0,206705408.0
102855040.0,102388704.0
102190632.0,
102089048.0,97388888.0
101945672.0,275233184.0
101598464.0,110033048.0
101502552.0,61422692.0
101471144.0,77861544.0
101452000.0,103329368.0
101364608.0,87626728.0
101188632.0,24753592.0
101104032.0,
101081120.0,95978792.0
101068360.0,90253624.0
100891976.0,1375819904.0
100372264.0,100415992.0
100122672.0,96954560.0
100005080.0,155652736.0
99683984.0,75670640.0
99353520.0,100801792.0
99323576.0,261148304.0
99074208.0,98124472.0
98955160.0,
98878056.0,86265624.0
98741520.0,-24873412.0
98680576.0,236519392.0
98534864.0,99963768.0
98489832.0,112496544.0
98322680.0,156819008.0
98082928.0,483552736.0
98025584.0,77725880.0
98019432.0,127836192.0
97982120.0,632898176.0
97963392.0,79073664.0
97925944.0,-869113472.0
97864480.0,43774580.0
97759840.0,
97713280.0,22812408.0
97580984.0,330398720.0
97560640.0,-54767508.0
97372072.0,29030252.0
97335664.0,
97273592.0,15683082.0
97243392.0,73944408.0
97204992.0,-29403162.0
97189504.0,2270392064.0
97085880.0,114133824.0
96654632.0,75413680.0
96624360.0,96358520.0
96484608.0,986255104.0
96398544.0,22157168.0
96240584.0,189384880.0
96181112.0,85542784.0
96103224.0,37536096.0
96068544.0,102933200.0
95945040.0,114128128.0
95795464.0,68987256.0
95793712.0,93983832.0
95753168.0,83241984.0
95709856.0,76076896.0
95556800.0,32808261632.0
95328560.0,20352718.0
95290216.0,100031160.0
95289744.0,78914864.0
95246688.0,96688376.0
95053440.0,87490536.0
95022744.0,77518392.0
95017856.0,37189252.0
94860608.0,82370304.0
94754256.0,-995682368.0
94690000.0,156304128.0
94671952.0,
94485560.0,94516816.0
94044560.0,90661160.0
93882328.0,34285460.0
93433200.0,93408080.0
93269664.0,109619120.0
93214952.0,36427544.0
93061504.0,94060712.0
93014400.0,92898144.0
92982560.0,179531936.0
92970472.0,85796528.0
92824992.0,56597676.0
92728736.0,133894880.0
92445616.0,53316020.0
92021400.0,
91752192.0,96836528.0
91661736.0,96750064.0
91564432.0,73185352.0
91480896.0,80700888.0
91415656.0,76853120.0
91386632.0,95306608.0
91292848.0,185370208.0
91079648.0,210330224.0
91025256.0,69676136.0
91016208.0,25197498.0
90832128.0,-18314548.0
90743248.0,70091368.0
90733944.0,3637070.0
90707784.0,116950360.0
90676488.0,89736560.0
90649064.0,82850328.0
90587328.0,45830204.0
90571176.0,
90364360.0,77551464.0
90181864.0,201608896.0
90175968.0,108100432.0
89981184.0,91665928.0
89599752.0,
89584304.0,88472304.0
89403992.0,73831120.0
89394552.0,1274840576.0
89337728.0,164366016.0
89317560.0,
89276392.0,62932272.0
89249240.0,64930120.0
89043632.0,76105424.0
89040296.0,81163424.0
89012896.0,-114711936.0
88955152.0,98900888.0
88889400.0,101343104.0
88702800.0,-163049504.0
88481784.0,80038192.0
88435424.0,75068504.0
88038416.0,230563904.0
87882816.0,92121680.0
87841160.0,
87748384.0,178946624.0
87661536.0,90519368.0
87632928.0,90961360.0
87527424.0,67134144.0
87323832.0,11826793.0
87212096.0,85588208.0
87210920.0,28058200.0
86830744.0,86474888.0
86786984.0,75448992.0
86682808.0,130949264.0
86557432.0,54377332.0
86513896.0,125256200.0
86511368.0,81138984.0
86479216.0,70333488.0
86456608.0,155512688.0
86361160.0,
86324696.0,311525536.0
86142504.0,65354000.0
86100000.0,186755120.0
86034376.0,91627744.0
85818912.0,57161044.0
85772656.0,121346488.0
85707264.0,77313088.0
85629856.0,79611512.0
85605536.0,59885092.0
85401120.0,84639656.0
85382472.0,15940371.0
85313200.0,67678728.0
85310080.0,51871432.0
85066568.0,834645056.0
85006944.0,73158952.0
84928056.0,142160384.0
84921968.0,90894144.0
84820264.0,887443584.0
84514848.0,-212833840.0
84474800.0,-3733964.0
84467416.0,-13096548.0
84438912.0,98666832.0
84397000.0,-32552096.0
84315208.0,69376296.0
84277488.0,177463904.0
83974920.0,83189696.0
83938456.0,126095432.0
83919496.0,69518224.0
83839936.0,78305704.0
83832536.0,
83604240.0,-65899572.0
83590136.0,59647516.0
83506424.0,81016160.0
83500736.0,-41538772.0
83466632.0,140385888.0
83240120.0,43843048.0
83233992.0,
83190968.0,150636096.0
83180848.0,
83168960.0,1529697408.0
83063272.0,35234832.0
82998840.0,78225968.0
82966504.0,81897992.0
82859360.0,72648608.0
82785344.0,1743097.0
82679416.0,55135724.0
82568344.0,169638224.0
82481752.0,159137744.0
82422536.0,79214712.0
82384592.0,108162248.0
82379824.0,-27859470.0
82193992.0,480720864.0
82086048.0,109904224.0
81973792.0,70959784.0
81900000.0,
81873504.0,70923536.0
81863896.0,2459036.0
81724088.0,75732160.0
81664480.0,51533692.0
81626536.0,81300368.0
81517728.0,104671672.0
81499856.0,65844176.0
81280912.0,102848056.0
81265688.0,177052816.0
81197096.0,81013680.0
81075400.0,86692232.0
81031760.0,80270296.0
81023032.0,92888352.0
80987496.0,81165712.0
80987496.0,81165712.0
80944000.0,
80787080.0,213707952.0
80694616.0,77935856.0
80678320.0,72968696.0
80671696.0,97276184.0
80595808.0,80411040.0
80509776.0,
80418848.0,293892128.0
80324312.0,-5746640.0
80120952.0,93825304.0
80065504.0,80044992.0
79951496.0,76356000.0
79805624.0,64735100.0
79776080.0,74105968.0
79762496.0,57941512.0
79719624.0,190221584.0
79476408.0,85686736.0
79455248.0,2504328960.0
79386040.0,1763579136.0
79293544.0,77241632.0
79125752.0,234819568.0
79083640.0,80581016.0
79018688.0,-48242628.0
79002856.0,79245600.0
78976560.0,-2181774848.0
78939696.0,-2185373.0
78896664.0,77851536.0
78855296.0,79526648.0
78723640.0,
78683920.0,77568656.0
78597736.0,488637664.0
78290424.0,74327424.0
78085304.0,76477840.0
77908168.0,86753544.0
77896624.0,-62827520.0
77868160.0,87134680.0
77781552.0,63269876.0
77767616.0,113421240.0
77761856.0,-99438200.0
77695080.0,77614488.0
77621656.0,
77619408.0,
77579088.0,77067232.0
77542232.0,99469280.0
77452632.0,1161824256.0
77367408.0,81386104.0
77240832.0,52902248.0
77132496.0,91214912.0
77062416.0,77944112.0
77006856.0,62630120.0
76953616.0,62608888.0
76725000.0,64945948.0
76615800.0,74282568.0
76614784.0,67428304.0
76571728.0,-27734288.0
76407472.0,118731040.0
76396000.0,79736392.0
76387448.0,87540312.0
76322984.0,76322728.0
76131544.0,164871984.0
75897840.0,68850112.0
75712592.0,60345404.0
75682112.0,
75670624.0,425495744.0
75559048.0,26756859904.0
75486392.0,61476916.0
75390176.0,100748168.0
75239584.0,
75235600.0,73827072.0
75197968.0,106078512.0
75192112.0,34896580.0
75062224.0,50318344.0
74992608.0,33909524.0
74759216.0,87967496.0
74630440.0,77403584.0
74521800.0,11530280.0
74458944.0,85543960.0
74361600.0,63018128.0
74334960.0,32395956.0
74330112.0,46802940.0
74104488.0,16950308.0
74098424.0,42182256.0
74093544.0,290282176.0
74036568.0,44100656.0
74031800.0,72739568.0
74004480.0,74401712.0
73986424.0,-106849665024.0
73711432.0,73331648.0
73608592.0,2777918464.0
73588992.0,73069016.0
73474016.0,72460832.0
73418952.0,133196312.0
73394096.0,76743120.0
73272192.0,78440176.0
72966896.0,20826734.0
72859920.0,101984360.0
72667576.0,51698972.0
72296872.0,73808448.0
72057656.0,80041568.0
71998280.0,101403480.0
71891760.0,108673664.0
71872608.0,28153480.0
71854608.0,-112250720.0
71840344.0,345524224.0
71685120.0,84099560.0
71657816.0,80842520.0
71646280.0,272753760.0
