P/E (TTM),P/E (FWD),P/S (TTM),P/B,PEG R
1.1410257,0.3708333,0.013148611,0.18377039,-0.43423103044496486
Infinity,,56.076454,-3.7499998,
,,3.427317,-59.99,
,-17.631578,0.59719443,0.79837936,
0.3036897,,2180.3203,-0.73691463,
,,,0.16597633,
,,0.20862587,-4.0536585,
,8.74359,1.5288908,1.5685372,
,,,1.1904762,
,,,-13.846154,
,,0.0896391,-1.0078534,
,,4.4745083,-13.183333,
,,0.8998961,1.2080538,
,4.7677774,0.16745466,-1.07275,
0.33333334,0.17391303,0.042004075,0.04008016,
,-1.816794,3.8983614,0.8542714,
,,210.0006,-8.999999,
,,114.59842,-0.29356435,
,21.300001,0.50484276,0.50835323,
,17.1,0.020166775,0.007817679,
Infinity,,0.14423226,0.9477197,
,,23.724573,-0.9027778,
11.351351,,8.10796,8.641974,
,71.00001,0.03633306,0.072399735,
,,0.089427225,-0.2688829,
,,0.019050425,0.09076314,
,-0.61101973,1916.6409,20.300547,
,-0.72058827,13.807476,3.2666667,
,-2.8111112,0.5575976,2.0494127,
1.3947369,,,,
,,,,
,,5.7519674,0.08508846,
,-0.59158754,0.14270757,-0.29084116,
,-0.14791666,,0.5564263,
,,,-8.0,
,,,0.43554008,
,-7.4821424,7.6138916,2.7207792,
,-1.2248063,1359.0792,1.1942556,
,,,0.87720585,
,-0.27977443,,1.4311539,
,,0.69164056,-0.43994305,
,-7.029412,8.966867,0.321604,
,,2259.338,,
,,4.4266286,-1.4673914,
Infinity,,,,
,-2.3783784,9.012413,0.67510545,
,,46.16063,0.7007204,
,0.19787987,0.002918934,-0.09169805,
,-1.0,,-0.50218344,
Infinity,,0.33406934,0.36,
,-1.4833332,0.035304252,0.055546537,
,-1.4271846,,0.19668184,
,,,-0.35031644,
0.32470587,2.3793104,0.33562723,0.004991825,
0.04505542,-10.433333,0.62431717,0.90123814,
,-5.151079,,-2.5885754,
,,,0.3601801,
6.5,,0.14885838,0.38632986,
,,22.443125,-0.7556112,
,-15.7,,1.2774613,
,,0.25246894,0.5853019,
20.0,,1.8729188,6.451613,
,,0.3107915,-0.281893,
,,0.32041916,-0.6632653,
,-1.5104167,1.033477,3.1453364,
,,0.4170483,-0.17922078,
,,4.121812,1.1989101,
,-0.5862069,287.78613,15.454546,
,168.0,1.3930764,1.6551723,
,,2.0506437,-10.408163,
,0.554386,0.8332436,0.26916525,
,,,1.1567059,
,,0.18546434,-1.0688329,
,-0.033448715,1.543363,-1.6886731,
,-1.05,0.3593881,0.48752174,
,-7.9166665,,2.7181687,
82.5,,1.0244203,1.1587079,
,,,13.333334,
14.863636,,0.3318731,1.0845771,
,,,-38.57143,
,1.1107142,0.15321316,-0.7149425,
,-20.0,0.015967328,0.039444737,
,,1.3942355,0.23566434,
4.3285713,,0.2509289,0.17595819,
,-6.157143,0.77084005,0.50011605,
,,,5.4666667,
,-0.08677419,61.451828,-0.31403223,
24.048388,,1.1492195,0.83073324,
1.4285715,,0.40152416,-33.333332,
,-0.5164835,,0.46114597,
,,0.061492134,0.24891348,
Infinity,,201.7264,,
Infinity,,7206.9824,-16.0,
,1.936,0.028237106,0.43880326,1.8281397544853637
Infinity,,,-59.899998,
,-1.5350877,0.22222145,23.64865,
13.888889,,5.475851,,
,,0.06659378,0.030825632,
,,,-2.894737,
,,6.25528,-0.25241545,
,,0.05435238,0.1587263,
,15.04,0.053072926,0.33892193,
,-2.9354842,,1.8762888,
,,1026.223,-0.69601876,
,-14.558823,0.3978871,0.25202382,
,,0.6556137,1.5294117,
,,0.42536536,0.9141414,
,,0.23066857,0.3565506,
,-11.692308,3.0339456,0.43083897,
6.7607694,,0.030312588,0.12570979,
,-1.2796,15.801432,26.658333,
,,33.201252,1.1145834,
,-6.018182,8.531336,-137.91666,
,-0.415,0.92258304,-3.276316,
,,9.795177,0.61434615,
,,,5.8333335,
,,0.90507525,0.4772475,
,,,-2.6333334,
,,,1.1733333,
,,1.5913478,-1.0,
,,63.212856,-4.553846,
,,0.26803687,-0.16666667,
,,0.37385392,1.392644,
0.0013197889,-0.12975098,0.32569337,0.16130348,
Infinity,,1.2414039,2.2120001,
,,7.500799,-5.7727275,
,,,-3.15,
,-6.318182,2.050315,2.8367345,
,,0.53871906,0.05316654,
,,0.49710238,1.341842,
,-3.55,0.10194984,0.18781415,
,,,-1.2499999,
,,274.8004,-4.0,
,,236282.8,1.317402,
,,0.3011516,0.1574074,
,,1.8264298,0.03357934,
Infinity,-0.9275,0.45650712,3.71,
,,-4.363898,0.4233483,
11.75,,2.012849,2.0568929,
,-0.31147543,1.0105848,0.21430874,
,,1.1276467,0.70430106,
Infinity,,,,
0.0007722324,-0.35506004,,1.0232328,
19.99,,0.05549574,0.0387178,
6.1333337,,0.75361264,1.2348993,
,-0.07960527,,1.33211,
,2.8385,0.31863758,0.5256482,
,,0.52585286,10.759999,
,,,-7.26,
,-9.307693,33.71347,1.3715712,
,,,-16.3,
,-0.2601626,,-1.0684475,
2.8809526,,12.933141,1.2696748,
,,0.22224593,0.22735427,
,,,0.74702275,
0.30094042,-2.5263157,,0.12572026,
,,25.248772,,
Infinity,,2.4346826,-15.129999,
,,219.09743,-4.2222223,
,,0.17972448,0.23142266,
,-5.3846154,,2.3389022,
,,,,
,-42.166664,29.057762,0.44510907,
,0.007107107,0.17801663,0.25199643,
,,23.475712,-0.36893204,
Infinity,,,-8.5,
0.24114284,,156.32823,1.6497262,
,,113.62356,-16.333332,
,,1.2494262,0.3757264,
,,1.030164,0.59489506,
,,,0.0033644917,
,,0.008526471,0.27918455,
,-14.56,324.44272,0.6513959,
Infinity,,2.5735364,-1.155625,
,-5.921053,0.04785221,-0.13982104,
,-0.95342857,87.01997,1.175,
,-5.0,19.967426,-0.47814208,
,,,-0.9734513,
0.4652174,-1.3048781,0.63626766,1.4697803,
,-0.41060835,0.20315218,-1.0963452,
,-0.21913795,0.0046232436,-0.012758483,
,,0.06303074,3.4375,
10.2,,1.4761561,1.0099009,
,-0.15555556,,0.029661018,
,,0.03777012,0.12535612,
,,,-0.6532663,
,,,2.7711537,
,,0.8441378,-0.22499998,
,,,-0.5365079,
,,0.42756662,-1.6176469,
,,7.1116414,0.3267974,
,-1.0365297,,39.13793,
,,,-1.0958904,
,,,0.32440475,
,,1983.4711,-5.0,
,-3.3984375,1.099801,1.3098464,
3.605,,0.33850357,-0.5224638,
,,Infinity,13.333333,
,,1.5335159,1.4415935,
,,,5.751852,
0.00021629513,,0.8404544,0.32126775,
,-0.10910112,0.2987297,0.12785661,
,,,,
,,14.938189,15.913979,
,-1.888889,,0.66406256,
,,,,
,-40.18182,1.9414704,5.2681766,
7.5,,0.30682167,0.08082245,
,,0.22694002,-1.469149,
1.2627451,-0.7235955,0.30153456,0.93877554,
,,366.99353,174.99998,
,12.0,0.99018914,0.11926059,
,,-189.94333,-6.9444447,
,-3.3181818,,1.6628702,
,,46.77744,0.10269815,
,-1.52,0.20288701,0.32697546,
,,,1.172807,
,,1.3017497,0.19213799,
,,0.028221527,0.05850833,
,,1.4415061,-0.97613883,
,,,1.0576923,
,,3.2342634,2.7083333,
6.2,-6.2,0.0018251806,0.011966801,9.011627906976745
,,135.80997,0.6666666,
,,0.12731978,0.2080758,
,,33.128807,-1.2903225,
,,0.16561149,0.063700564,
,,15.892426,,
,,0.0697435,0.90413946,
0.1892936,,34.282578,0.09150571,
,,1.3256477,2.8210526,
,,,2.2321427,
,-0.3710345,11.301324,0.16419126,
,,,-5.0,
,,0.5098746,1.7474916,
,,,1.4210527,
Infinity,,,1.2142857,
,,6.4881244,-0.67971015,
18.571428,-0.7303371,5.4198513,-0.26820713,
,,0.1262768,-0.1604651,
,,,-6.11626,
0.038568188,-0.1275,0.63182354,2.4959219,
,,0.60269105,1.5548823,
0.011096315,-10.60606,17.6073,0.65579915,
,-1.0029578,,0.34923983,
,,1.8047801,1.8874173,
Infinity,,,1.1088889,
,-0.375,0.086783424,-0.07481296,
,,,,
0.003566414,-2.54,3.587809,0.071040995,
,,,,
Infinity,,2.103382,12.65,
,,,-0.7680556,
,,0.06694951,1.1061475,
,,1461.0397,-0.276,
,,3.793215,0.1235294,
,-0.5170068,0.75314146,0.76,
0.02385583,-3.5384617,0.42246217,3.268206,
,-1.7079167,0.086760424,2.1573684,
,-14.857142,0.8049278,1.0067763,
,-0.13648649,,0.5778032,
,-1.6770834,4.629912,0.45544553,
,,,0.7666667,
,,,0.025480527,
,,36.250732,0.5396566,
,,,0.41223022,
,-0.54595375,0.5201381,-3.778,
0.00035007342,-0.091231175,423.63754,0.25251287,
,,0.9674769,4.3925233,
Infinity,,,,
,,9.223804,-1.6923076,
,0.145625,0.27339047,0.06657143,-0.25728798586572443
Infinity,,302.44693,-2.2727273,
,,6.9531226,5.882353,
,,0.21807988,-0.099280216,
,-9.690217,1.7256393,0.3275767,
,-10.625001,,-0.21009701,
,2.0636363,0.8082894,0.24241775,
7.0,,,-3.0434783,
,,4.672399,,
,0.39402175,1.6446451,-1.9333334,
,-2.2747252,0.6619278,1.4618644,
,,23.775967,-5.0,
,-2.692946,0.042635016,-0.182288,
,-2.1625,,0.6947791,
,,1.0332625,-0.7410714,
,,0.08335535,0.23247948,
,,0.07065407,0.0089126555,
,,35.79202,2.5974026,
,,1.0981663,0.74709743,
Infinity,,,-21.85185,
,,1.1666312,0.502476,
,,,-0.974026,
0.30724636,,0.096577674,0.18479776,
0.16917647,-0.065963306,,3.4238098,
Infinity,,0.24960247,0.29433718,
5.337575e-05,,0.086090215,0.21732429,
0.42500004,,0.38315687,,
,-0.0625,478.065,0.20833333,
,-2.0424712,0.57406807,-0.3112314,
6.115385,,,,
,,36382.902,-0.06666666,
Infinity,,17.62264,,
Infinity,,11.573077,-4.409091,
,,,14.26,
,,,0.31365314,
,,,1.0447761,
,,,,
,,Infinity,,
,0.684,58.97916,-3.8000004,
Infinity,,-29.759016,,
,,43.316536,0.45541838,
,1.4754097,5.1770625,-0.17967658,
,,,-19.230768,
,,3.5761623,0.35242856,
,-2.4305553,0.040836517,-0.22479127,
,,0.699798,0.25555554,
,,997.23645,-3.4642034,
,,8.093378,-1.4634145,
,,0.018315667,0.17703088,
,-0.5934664,0.5699312,0.22562616,
,,4.3020706,-1.0083367,
,-1.0704846,0.07516032,1.9408946,
,,,-0.12456141,
18.000002,,1.6912233,2.3684213,
,-1.0267088,0.7604758,3.844076,
,,13.261818,-0.0023809522,
,-0.17893067,,0.46575722,
,,,0.050787028,
,-8.090909,0.3735709,0.64005756,
Infinity,,6.194843,-2.5833333,
,-0.1,,-0.41763344,
,,0.33848843,0.23906775,
,,0.121429645,0.12043357,
,-0.3552,0.9032455,0.38170564,
,,29.228212,0.98173517,
,,0.13589618,0.037617553,
,,0.5513723,1.5539306,
,-4.272576,1.7777134,0.97743505,
,-0.47910184,,1.492724,
0.001374715,-3.3058822,3.2732112,0.4797678,
,,,,
,,2.4389713,-1.1206896,
,,0.3257771,-0.0111728655,
,,,,
,,,-4.1509433,
0.0029322805,-1.0901288,,1.0188527,
,,,,
,,17.648487,0.28186452,
0.0075950553,-6.0173554,,1.6784233,
0.40681818,,,1.5299146,
,-13.462962,67.25928,0.29836658,
,-0.20185812,4.15062,0.55581397,
,,1.9352764,0.30845156,
,,0.099713355,0.4716336,
,,,,
,-2.485477,14.213556,0.6763776,
Infinity,,,0.6491525,
,0.8097826,0.5858089,2.9273086,
,-67.5,,0.054229498,
0.66588235,,0.2775526,0.0355416,
,,0.18364474,0.96082085,
,,6.635006,0.2793478,
,-0.023216218,,0.36615518,
,-0.38755983,0.3027214,1.6232464,
,,,8.7,
,,,1.2193878,
,,9.06913,0.77777785,
,,49.413296,0.029535864,
Infinity,,35.35175,1.8285713,
0.2942857,,0.12690975,0.04570262,
,,,-7.6,
,,,0.7407407,
Infinity,,1.2240816,4.0,
,,0.03045459,0.23943283,
,-6.209877,1.7136986,0.09784279,
,,277.35458,-37.5,
0.25072727,,0.14415531,-1.1686441,
,,16.839487,-0.3448276,
0.04849454,-0.6973181,0.3351574,0.50611794,
,,,-1.5217391,
,,0.8225707,0.17476441,
,-5.8666663,0.08563205,-3.211679,
,,,0.16,
,,-2.231398,,
,,,-6.7218747,
0.0007024857,2.1818182,0.050811063,1.119403,
,,2.090135,-0.2877698,
,40.0,0.85592103,1.3468014,
0.20931442,1.8069388,0.27365488,0.89074445,
,,26.773254,-0.2764977,
,,0.037313554,-0.06901436,
0.62,,12.760553,1.0333333,
,,2.500382,-0.44968152,
,-0.2468726,,0.21777928,
,-3.1499999,623.1487,1.0708215,
,,207.12183,2.6991868,
Infinity,,12.685841,-0.25,
,,4.073902,,
,,,2.022472,
,-7.344828,,-25.97561,
1.4333334,,,0.28762543,
,,,-28.0,
,,0.47740492,1.0454545,
,,,-0.844601,
,-7.7727275,1.8271775,0.37263018,
0.08861136,-0.79466665,6.097873,0.4357362,
0.215,,0.2347051,-21.5,
,-1.0828625,669.0898,-0.25895068,
,,,1.003861,
,,,-0.505071,
,-1.0943396,0.53098863,0.4855588,
Infinity,,3.0701735,-1.7999998,
,,,,
,-4.895522,0.25873482,-0.7047701,
,-0.09907408,,1.2242563,
,,28.378004,0.21982759,
0.015308369,-0.52851707,,1.0443276,
,,,-4.4999995,
0.0013916604,11.8,4.6446996,0.95192,
,-0.9908676,,0.55442005,
,-0.13333334,7.5015063,0.83835477,
,,1.2942717,3.3333335,
Infinity,,0.8714238,-14.999999,
,,0.87404186,-0.6,
Infinity,,,0.53191495,
,-0.014558281,,2.3186927,
,-8.2,2.2244086,0.8668076,
0.2542939,-1.377261,,0.60547537,
,,0.23396212,-0.917647,
Infinity,,2.721329,,
,,0.06920453,0.18080667,
,,,-0.5072464,
,,0.08098373,0.029792827,
,,334.4314,48.333332,
4.13,,0.5145903,1.4749999,
,,0.042599436,0.021931387,
,,2.1902504,-0.59966815,
,,0.03633609,8.793333,
Infinity,,,8.5,
,0.005625,0.043671932,-0.016981132,
,,,-61.299995,
,,,-1.8538461,
,-0.13515754,,1.3145161,
,,0.21280667,10.773495,
,,0.01294878,-0.024498776,
,-1.3355263,,-0.5119798,
,-0.39010525,508.3336,0.56493896,
0.0028472787,-15.564103,,0.23328209,
,,0.73796666,35.0,
,-0.5195122,,-0.80075186,
,,-248.91722,-5.3529406,
,,,-7.908333,
,-1.7014924,,-0.20248668,
,,,0.19778597,
,-0.05164319,,0.2820513,
,8.432432,0.08525601,0.0877119,
14.0,2.3333335,0.20402996,1.3207548,
,,,0.7125114,
,,,1.1948453,
,,,-0.9090909,
,,0.1253104,1.1111112,
,-0.012592593,0.049072586,-0.021907218,
,,0.56329167,-0.036263354,
,-0.19273128,0.16241676,0.3253998,
,-21.400002,0.2885914,1.3986928,
0.28955695,-1.83,,-0.673785,
Infinity,43.333332,0.37099862,-0.3581267,
,,3.563471,0.62709427,
,-0.83412325,0.028947655,-0.031964548,
0.52000004,,0.64152277,-0.17931035,
,,1.8715112,-0.068580374,
,0.9259259,0.08271983,-0.26595744,
,-0.052469138,0.0037267983,-0.07992478,
,,,-5.7499995,
Infinity,,3.782864,,
,,30.452763,-22.413794,
0.02179963,,0.32183698,-0.1101993,
,,15.940103,1.06,
,,,0.5836576,
Infinity,,0.9195687,,
Infinity,,0.35557887,1.625,
,,,0.53249997,
,,0.21228822,0.09535399,
,,137.46983,1.9499998,
,-0.10294118,0.022399608,-0.030017152,
,,21.129763,-3.6231885,
,,59.42522,0.7575331,
,-0.8239717,,1.6091413,
,,25.154865,,
,,,10.7,
,,2.7104034,-4.3,
,,,0.31152,
,,45.280106,-1.8636364,
,,,0.36796117,
0.032342203,-0.34444445,0.2233341,1.1272727,
7.6,,0.21762854,1.7117116,
,,0.18936102,-0.079822615,
0.05670567,,-4.634506,0.30862182,
0.084848486,,-130.766,-0.70000005,
,-0.3157895,-15.495132,0.2050698,
,,,0.36339283,
,,-154325.67,-0.4939394,
,,0.014725871,0.04322034,
,,462.4874,-0.26881722,
,,0.017458174,-0.00036036683,
Infinity,-1.0,,-5.0,
Infinity,,4.704455,0.6,
,-1.2473683,,0.5404788,
,-0.5801527,,-13.6410265,
Infinity,,,-0.5,
Infinity,,,-10.666667,
,,,,
,,0.012135883,0.005143953,
,-0.18440625,5.607017,0.9610749,
,,130.69043,,
,,0.061052345,0.016648121,
,,,-1.3970587,
,,0.76373225,-0.5124378,
,0.04900332,-0.12835422,-0.015005086,
Infinity,,,,
,,85.12,94.99999,
,,0.026947355,-0.045625,
,,0.04630202,0.063123904,
,,0.0021731784,-0.005676506,
,,,0.7964602,
,,0.38220823,1.5328467,
,,4.758017,0.19978008,
Infinity,,,-3.7374997,
,,,-6.3250885,
,,,-0.51970804,
,,7.541823,-1.0500001,
,,0.23157486,16.732674,
Infinity,,,1.2499999,
,,28.620127,-0.3990536,
,,,0.5555555,
,,0.3987254,-0.19521277,
,,0.06258456,0.0272973,
,,1.0889199,-0.7407407,
,,,-2.5,
,,62.83882,-0.25,
,,34.943306,3.3333333,
,,,-1.15,
1.6307693,,0.69326705,-0.78084713,
,-0.07817536,0.22951871,0.29936478,
,,,-0.7876106,
,,,-2.904762,
,,14.065775,,
,,0.42912152,-0.006324311,
,-6.711539,0.07132726,-0.116232604,
0.28288543,,1.1565486,0.55788004,
,,0.05221021,0.013751897,
0.07662836,,,0.033928137,
,-0.13669172,0.55457395,0.1107861,
,,,0.6285714,
,,1.7315307,0.26748452,
,,2197210.0,7.5,
,,0.41887727,-0.08410801,
,-0.228,0.071872845,-0.05277778,
,,0.09001417,0.27124777,
,,4.215965,-1.2760416,
,3.8,0.8853238,-3.3333333,
,,12.175792,-5.75,
,,0.043945875,-0.08434633,
0.000120796605,-0.00060457515,0.20503803,0.11212121,
,,1.5574229,-0.09142857,
,,0.32053325,-1.6153846,
,,,,
,,0.24282779,,
,,0.4707708,-0.15625,
,,0.011775438,0.020587487,
,,3.6207173,1.0544727,
,,,-1.8456593,
0.0026839722,-4.1875,,0.3784242,
,,4603.871,,
0.00788164,,0.095492214,0.03305443,
,,Infinity,-9.259259,
Infinity,,,0.2842857,
,,0.100152835,0.035013936,
0.00125,-0.0010847457,0.00034541887,4.1234453e-05,0.002817521298701299
,,,-1.5,
,-0.08,12.981575,-0.46485475,
,-0.02016129,,-0.012748598,
0.22868216,-0.18789807,1.3378369,0.4627451,
,-0.018031135,1.200047,0.10780769,
,,,7.4999995,
Infinity,,,0.8125,
,,,-0.099999994,
,,,-0.06172839,
,,-0.30347636,-0.13888888,
,-3.3846154,0.48807088,0.43694142,
,,Infinity,-1.505,
1.65,,0.70764047,0.7333333,
,,7.5742326,-0.26086956,
,,,-1.2068965,
,,,9.055118,
,,0.180583,0.05384615,
,,17.518135,1.8181818,
0.0011897435,,0.280715,-0.4328358,
Infinity,,430.17593,-0.7692307,
Infinity,,2.6289651,0.3392157,
,,,-0.099999994,
,,8.621174,-0.97222227,
,,0.93427205,-2.081818,
,,3.3305652,0.5,
,-0.01417004,0.0012731195,-0.0035133508,
,,,-0.76655054,
Infinity,,6.6293426,-0.049999997,
,,3.004584,,
,,0.022087397,0.002879009,
5.9500003,,-56.31968,3.966667,
21.309,,220.96013,,
,,0.41884145,,
,,17.55181,-0.15312499,
,,,3.2307692,
,,0.07085023,0.092700735,
Infinity,,2.206062,0.042056076,
,,,2.3076923,
,,,-0.84000003,
,-0.23383334,0.028789008,0.056916837,
,,,0.13333333,
,,1.4240078,1.6249999,
,,,-0.17578125,
,,,,
,,1.3939222,-0.6698564,
,,18.920155,-0.21395348,
,,1.0524138,-83.99999,
,,0.07049867,0.100775205,
,,0.019419111,0.3022388,
,,0.033688277,-0.012132846,
Infinity,,16.312649,-1.2294117,
,-12.52,20.029945,-0.06663119,
Infinity,,,,
Infinity,,90.41925,,
,,41.2833,-0.13000001,
,,,-0.45454544,
,-3.7857141,2.360431,-0.34149483,
2.36,,0.42370245,1.9666667,
,,0.35757327,0.22139303,
,,-31.309801,-0.714,
,,201.60326,-2.1999998,
,,,-0.30416667,
Infinity,,,,
,-0.55545455,0.018990135,-0.11933593,
,-2.8500001,0.05856089,-0.11776859,
1.86,,0.08066048,0.62416106,
0.18555555,0.0334,1.2600719,-0.064980544,
,,,-3.5,
,,11.683528,-0.17499998,
Infinity,,48.734745,-1.2499999,
Infinity,,0.25984654,,
,-0.18181817,0.13919161,-0.32854208,-2.244668765432099
,,,0.78431374,
,,,0.3228261,
,,0.14839475,-0.0331785,
,,,,
,,0.008617425,0.25238094,
Infinity,,1.9922496,-8.0,
,-0.018181818,0.06870643,-0.017035775,
,,15.208428,0.47368422,
Infinity,,,-1.8499999,
Infinity,,11392.677,-1.1249999,
,,,-0.099999994,
,,65.304245,-0.030045953,
,,,3.25,
Infinity,,Infinity,-0.97058815,
,,,-0.62499994,
,,0.1924844,-0.034682084,
,,,-2.0588236,
,-5.8350005,0.06932413,0.057187192,
,-0.07499108,,-5.25,
Infinity,,,-1.3513514,
,,0.38778266,-0.0960076,
,,,0.42914286,
,,,-0.062893085,
Infinity,,,-1.3142858,
,,0.113216154,-0.00038754827,
,,,-0.6571429,
,,0.20800635,-0.15454546,
,-0.026770832,,0.102635786,
,,,1.3333334,
Infinity,,,-4.0,
,,0.3551006,0.32626623,
,,4.612986,-0.0027131783,
,,,-0.32467532,
,,-0.0024347338,0.028399311,
,,,-0.46382192,
,,-0.17140573,0.09251213,
,-0.35714284,0.14723437,-0.11608623,
,,50.73914,-1.7857143,
,,50.73914,-1.7857143,
0.00023634973,0.44354838,0.043872286,0.02664858,
,,6.4962177,1.56,
,,,0.46173468,
,,156.27167,-0.47619048,
0.24000001,,0.41990283,-0.21818183,
,,-1416.3591,-0.6545454,
,,,-0.5,
,-1.2,,-1.5,
,,0.65996665,-0.3,
,-0.21846154,0.0318284,0.18562092,
,,,-0.17857142,
,-0.026422016,0.17554821,0.2742857,
,,44.58165,-0.091412745,
,-0.002806361,0.00019730996,-0.0057625817,
,,,499.99997,
,,,-6.818182,
,,354.5824,-1.2666667,
9.931057e-06,,0.50035197,0.041984733,
,-0.0042696632,,-0.0068222624,
,,0.38100627,0.834753,
,,,-199999.98,
,,,-2.7260275,
,-0.22903226,0.105118975,0.51079136,
,,0.5958966,-0.62499994,
Infinity,,,-0.06460674,
,,12.188994,0.18954249,
,-0.024764853,,-0.11606729,
,,0.16617316,0.380597,
0.24833332,,0.049615365,0.064553395,
,,3.4681203,-0.14130434,
,,0.9695913,1.6000001,
Infinity,,0.0197682,0.07860655,
,,,-1.6666666,
,,0.21721187,-0.34324324,
,,0.19366509,-0.049999997,
,,,-1.0999999,
Infinity,,2.1849422,-0.06666666,
,,1.2846627,,
,,1.449411,-0.15,
,,,-7.4999995,
4.374453e-05,,200.59474,,
,,3.446828,,
,-0.17,0.05431287,-0.01364679,
1.56,,0.13477704,0.34666663,
,,,-6.0,
,,1.8288203,,
,,4.1188135,0.099999994,
,,0.8194738,0.12684675,
,-0.19883041,0.013272676,0.027237043,
,,,-2.5,
,,,0.03539823,
,,,-2.3214283,
,,21.998425,-2.491111,
,,Infinity,-0.29999998,
,,,-0.76666665,
,,,-273.0769,
,,16.2502,-0.25,
,,,,
,,1.7685952,-0.34999996,
Infinity,,1.413078,-0.3,
,,0.13742444,-0.022937365,
Infinity,,8.642665,,
,,18.712873,-1.0333333,
,,,-0.036190476,
,,,0.20000002,
,,,,
,,21.4399,-0.35,
,,,0.4375,
,,1.8235067,,
,-0.0050306213,,0.31767958,
,-0.06469256,0.018734675,-0.03711474,
Infinity,,,-0.8148148,
Infinity,,,-3.1999998,
,-9.52381e-05,0.031240478,-0.00026385227,
,,198.96103,-0.22499998,
Infinity,,,-0.03333333,
Infinity,,17.834505,-4.2,
,,8.833155,,
,,,-0.20408164,
,,,0.056367878,
0.01,,1.8896798,0.5,
,,38.089523,-0.032418955,
4.796667,,,,
,,0.1462413,-3.0,
Infinity,,,-0.36231884,
Infinity,,0.062272545,5.5499997,
,,,-0.0061403504,
Infinity,,6.8584604,-0.59,
Infinity,,10.589881,1.364486,
Infinity,,,-2.8235292,
,,,-0.875,
0.26190478,,,-0.1434159,
Infinity,,4.323459,-0.049999997,
Infinity,,17.851805,-0.011111111,
,,,-1.1904762,
,,Infinity,-0.1625,
,,,0.1724138,
,,,4.0,
,,0.48284,-0.04072964,
,,0.023967044,0.375,
,,0.051252488,0.15,
Infinity,,0.13283856,-0.0016129032,
,,,0.06392046,
,0.482,0.100577645,-0.29753086,
,,,,
,,4.1156363,-0.0622449,
,,,-1.5166668,
,0.12,-84.18455,-0.011450382,
,,0.5515015,-0.02,
,,,0.0021333334,
,-0.016032787,,-0.058915664,
,-0.11,0.01686678,0.106451616,
Infinity,,0.08886551,-0.62027025,
,-0.02125,0.036187623,-0.014529915,
4.8333335,,,0.19359145,
,,,-1.3043478,
,0.056179777,1.5341024,0.46296296,
,,,-0.12444443,
9.562881e-05,-0.045871563,0.0351873,-0.017563377,
Infinity,,Infinity,-0.1,
Infinity,,,-0.25,
,,5.5117197,-1.5,
Infinity,,0.36217502,-0.014285713,
Infinity,,Infinity,-0.39999998,
,,,-0.265,
,,,-0.026190476,
,-0.045454543,0.06682038,-0.00483559,
,-0.009243697,0.040184837,-0.017628204,
,,0.0050192657,-0.037820514,
,,0.00029659396,-6.643194e-05,
,,,-0.515625,
0.010000001,,0.09258766,,
,,4.857543,-0.07654837,
,,0.0013423838,0.022418134,
0.05,,0.1495373,-0.00729927,
,,,0.099999994,
,,0.18526815,-0.21929824,
,-0.020689655,4.714827,-0.055469953,
,,0.44921052,-0.0023865546,
,,,0.0060957028,
Infinity,,0.49158594,-0.024637682,
,,,,
0.00057142857,,5.0170536,-0.03333333,
Infinity,,0.11955315,-0.049999997,
,,,,
0.008333334,,0.08829761,-0.033333335,
0.23333335,0.028,0.0032930328,-0.002171216,
,,0.0097580515,-0.0035921207,
Infinity,,30.193386,-2.2666667,
,,6.113842,0.0035714284,
,-0.05626866,,0.09544304,
0.009,,0.07132258,0.024324324,
,,58.750233,-0.18333334,
,,1.0841048,-0.040650405,
,,0.5055597,-0.19999999,
,,,,
,,11.436533,0.047408346,
Infinity,,1.5954344,-0.6461538,
,,11.364686,-0.019637462,
,,0.0018119124,0.007943512,
,,67.7879,-0.039024387,
,,,-0.0038814396,
Infinity,,3.1572495,-0.01573983,
Infinity,,0.013573872,-0.033333335,
,,0.011423802,0.011532126,
,,,-0.6705882,
0.00012738854,,0.024768364,-0.0103448285,
1.5100001,0.004646154,0.0037063453,-0.94374996,
Infinity,,0.42933956,-0.0013888889,
,,,-0.016474465,
,,0.015084944,0.00052887894,
,,,-0.014699706,
,,0.014539826,0.004766444,
,,,-0.16666667,
,,0.06259012,-0.0027559057,
,,,29.999998,
0.0010679612,,0.004663593,0.0013830679,
,,,-0.6,
,-0.00090225565,0.16683419,-0.0057831327,
0.3,,,-0.009677419,
Infinity,,Infinity,-0.022222223,
,,5.985556e-05,2.7313075e-05,
,,0.047567952,-0.0018306638,
,,,-0.14,
,-0.0008888889,0.0005057891,-0.0011627906,
,-0.0026455026,0.0062577045,0.03787879,
,,4.787304,-8.123477e-05,
,,0.058135763,-0.00045126354,
,,,,
,,0.0002565298,-0.000856531,
,,1.8418972,-0.0114035085,
,,,,
,,,,
,,,,
,,,0.00022222221,
,,7.75951e-09,-3.1554302e-07,
352.87137,,0.0,33.398605,
,,0.0,29.411764,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.5635037,
,,,,
,,,11.578948,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
