Rev,Gr P,EBITDA,Op P,Net Inc,ROA,ROE,EPS (TTM),EPS (FWD)
11551500288.0,5051400192.0,3276999936.0,2067603036.5491202,1641100032.0,0.0211,0.09507,6.6,11.28
65612001280.0,56738000896.0,,22384846476.697598,14140999680.0,0.01161,0.14128,7.858,
11580000256.0,9637999616.0,2654000128.0,2289018650.60352,2624999936.0,0.061079998,0.33262002,4.12,4.5
6706041856.0,5668932096.0,2020024960.0,967547718.9836799,2860652032.0,0.0076099997,0.27961,10.38,3.57
11093000192.0,5713999872.0,3291000064.0,2964826161.3158402,2116000000.0,0.12409,1.51517,12.43,14.69
20583999488.0,11463999488.0,10938000384.0,9357074487.25504,6227999744.0,0.090679996,0.20285,5.52,3.83
25127000064.0,10405999616.0,,3830611159.7568,3159000064.0,0.0136,0.16735001,5.36,8.48
21240000512.0,21240000512.0,,7950768966.85695,5832000000.0,0.01125,0.11373,14.63,15.01
11888199680.0,7037300224.0,6763200000.0,6183290417.561601,3609999872.0,0.19689,0.38916,4.45,4.81
21112000512.0,12906999808.0,9450000384.0,6502707277.70112,3379000064.0,0.04533,0.12457,5.98,10.19
15790000128.0,6906999808.0,4535000064.0,4199824234.0454397,3364999936.0,0.16344,1.09023,11.4,10.7
20583999488.0,11463999488.0,10938000384.0,9357074487.25504,6227999744.0,0.090679996,0.20285,5.52,
8931000320.0,4469000192.0,3774000128.0,2016173411.5500033,994000000.0,0.03131,0.07512,10.17,13.38
54793998336.0,45359001600.0,,19580635305.3696,14707000320.0,0.0090499995,0.12739,51.529,
493121306624.0,242101993472.0,195306995712.0,113284757770.73152,77371998208.0,0.08432999,0.20009,2.14,3.08
493121306624.0,242101993472.0,195306995712.0,113284757770.73152,77371998208.0,0.08432999,0.20009,2.14,2.97
25560000512.0,25560000512.0,,9542570591.15008,6518000128.0,0.010140001,0.11667,4.638,
36346998784.0,13082000384.0,7072000000.0,6841232474.594467,3264000000.0,0.062319998,0.14782,4.77,6.07
19594000384.0,19594000384.0,,10401279163.84256,4792999936.0,0.0047299997,0.092989996,2.32,2.19
16366000128.0,7100000256.0,5142000128.0,3362067242.635039,2123000064.0,0.0641,0.18414,6.75,6.81
19594000384.0,19594000384.0,,10401279163.84256,4792999936.0,0.0047299997,0.092989996,2.32,
17780000768.0,9370999808.0,4893000192.0,3600450155.5200005,2208000000.0,0.048520003,0.09155,3.89,6.32
90312998912.0,19462000640.0,11534000128.0,8145329371.873281,5729999872.0,0.07003,0.34907,6.72,8.81
,,,,,,,,
25560000512.0,25560000512.0,,9542570591.15008,6518000128.0,0.010140001,0.11667,4.18,4.33
19271000064.0,19271000064.0,,7112540703.62112,4780000256.0,0.0109399995,0.116809994,6.54,6.53
15244000256.0,15244000256.0,,8618347984.732159,5797000192.0,0.0094099995,0.16654,0.94,0.8
19504001024.0,5818999808.0,4487499776.0,4073605653.8726397,3204000000.0,0.14858,0.30365,0.77,0.85
6783000064.0,5541000192.0,4396000256.0,4656733033.93792,2467000064.0,0.09375,,8.88,10.6
25653999616.0,25653999616.0,,10088948428.98432,6051999744.0,0.00445,0.095319994,2.18,1.05
30072000512.0,30072000512.0,,11233695909.82271,5450999808.0,0.0046,0.08139,2.85,2.85
18378000384.0,18378000384.0,6793999872.0,6405835446.287032,2825999872.0,0.03042,0.08355,0.81,
18378000384.0,18378000384.0,6793999872.0,6405835446.287032,2825999872.0,0.03042,0.08355,4.03,4.86
25653999616.0,25653999616.0,,10088948428.98432,6051999744.0,0.00445,0.095319994,0.55,
11363000320.0,6835999744.0,6026999808.0,3911826262.903194,2425999872.0,0.042680003,0.17393999,1.98,2.09
29176000512.0,29176000512.0,,9801677955.526411,6143000064.0,0.00471,0.07908,3.44,5.08
5965142818816.0,2507670028288.0,1769049948160.0,1092396604409.774,679850016768.0,,,1.15,2.46
7720999936.0,2512000000.0,2116999936.0,1933106753.9763198,1395000064.0,0.105749995,0.29982,3.42,3.17
19997999104.0,12122999808.0,4824000000.0,4171782593.0854397,2908000000.0,0.15562999,3.9804401,3.56,3.86
189253992448.0,50787000320.0,9486999552.0,10011536200.4992,5360000000.0,0.04651,0.124180004,23.56,34.95
27406000128.0,3480000000.0,3356000000.0,2528477462.1852794,1976999936.0,0.0427,0.18369,3.51,4.05
18901370880.0,10007842816.0,4301897216.0,3667243978.1376,2563504896.0,0.12982,,147.61,174.32
9384999936.0,6706999808.0,3945999872.0,3773051524.27008,2612000000.0,0.15365,0.52772,5.82,6.34
27406000128.0,3480000000.0,3356000000.0,2528477462.1852794,1976999936.0,0.0427,0.18369,0.88,
23402000384.0,8509000192.0,4059000064.0,3197883352.4736,1990000000.0,0.04731,0.11653,3.0,4.19
9663657984.0,6574155776.0,6105125888.0,5660584300.70784,2959814912.0,0.09361,0.13916,5.89,4.56
54755999744.0,7212000256.0,9488000000.0,8259395001.38496,5808000000.0,0.05764,0.20148,2.67,2.85
25443999744.0,25443999744.0,,10301257736.35584,7520000000.0,0.00751,0.13359,5.74,5.37
134775996416.0,134775996416.0,,36323478794.076164,42844999680.0,0.01565,0.20809,0.73,0.88
17673000960.0,17673000960.0,,7737593633.767219,4052000000.0,0.00505,0.09951,0.36,0.36
65612001280.0,56738000896.0,,22384846476.697598,14140999680.0,0.01161,0.14128,7.858,
14917000192.0,7832999936.0,7832999936.0,5923988286.24896,4182000128.0,0.043730002,0.09088001,3.24,3.6
1881431040.0,1432525056.0,-58179000.0,-247013081.24159998,-117079000.0,-0.027320001,-0.11038999,-0.35,0.86
14154999808.0,6636000256.0,6636000256.0,5109105630.69952,3102000128.0,0.07249,0.24819,1.63,2.03
17673000960.0,17673000960.0,,7737593633.767219,4052000000.0,0.00505,0.09951,0.09,0.08
65612001280.0,56738000896.0,,22384846476.697598,14140999680.0,0.01161,0.14128,7.858,
5849261056.0,5849261056.0,,3166497472.6656,2300067072.0,0.042779997,0.27882,0.47,0.62
65612001280.0,56738000896.0,,22384846476.697598,14140999680.0,0.01161,0.14128,7.858,
6034414080.0,4958723072.0,4471964160.0,2996931589.7236223,2112224000.0,0.05766,0.73077005,6.48,6.78
12057900032.0,3843000064.0,4369200128.0,2929587271.1957197,1572400000.0,0.045100003,0.09336001,7.05,14.17
65612001280.0,56738000896.0,,22384846476.697598,14140999680.0,0.01161,0.14128,7.858,
3839760896.0,2556518912.0,-1300704000.0,-1255601889.7872179,-1398744064.0,-0.115609996,-0.40139,-4.21,0.93
136506998784.0,18539999232.0,14748000256.0,10509673836.380161,5735000064.0,0.02192,0.06442,10.8,14.94
136506998784.0,18539999232.0,14748000256.0,10509673836.380161,5735000064.0,0.02192,0.06442,10.8,
22798000128.0,14069999616.0,11808000000.0,7479111921.99168,5731999744.0,0.100200005,0.19631,10.31,11.06
32291999744.0,13459999744.0,6536000000.0,6230095510.60992,4679000064.0,0.04614,0.22923,4.67,4.89
136506998784.0,18539999232.0,14748000256.0,10509673836.380161,5735000064.0,0.02192,0.06442,3.6,5.77
18507999232.0,7400999936.0,6673999872.0,2538927334.64576,2196000000.0,0.05866,0.39298,6.23,6.9
20245000192.0,12234999808.0,6273999872.0,5533565902.479361,2353999872.0,0.075500004,0.20105,1.06,
12177999872.0,6056000000.0,6056000000.0,4538375212.29824,3347000064.0,0.06751,0.24129999,14.82,13.58
20245000192.0,12234999808.0,6273999872.0,5533565902.479361,2353999872.0,0.075500004,0.20105,4.23,7.18
14214200320.0,6730500096.0,4466800128.0,4213231116.8512,4458599936.0,0.06656,0.15336001,39.66,45.31
4826999808.0,3720999936.0,2576999936.0,2821188307.78368,1588999936.0,0.09549,,6.5,7.99
106465001472.0,41576001536.0,37605998592.0,28215354690.109436,8216999936.0,0.13324,0.19217,3.02,2.87
7659164160.0,4226618880.0,2282533120.0,2291009183.5392,1573416960.0,0.16301,0.241,1.61,1.87
106465001472.0,41576001536.0,37605998592.0,28215354690.109436,8216999936.0,0.13324,0.19217,3.02,
37997998080.0,18859999232.0,17667999744.0,8994886485.477581,8320999936.0,0.08352,0.20605,2.84,2.59
47837999104.0,12835999744.0,7585999872.0,7817685335.195688,5207000064.0,0.03215,0.19294001,22.61,21.25
14860999680.0,14860999680.0,,7200451564.9536,4838000128.0,0.0072899996,0.13018,1.58,1.14
30848000000.0,16017999872.0,15374000128.0,7473544960.0,4729999872.0,0.028269999,0.0959,4.762,
6501700096.0,3164699904.0,1747299968.0,886051689.08288,-491500000.0,0.01228,-0.03537,-0.57,2.5
2461963008.0,2059246976.0,-123687000.0,-51553505.38752,-319088992.0,-0.02626,-2.5782502,-2.47,-1.22
17176999936.0,7840000000.0,3568000000.0,4858342661.89824,1484000000.0,0.03502,0.05673,,
6346999808.0,5839000064.0,1488999936.0,1333123839.6723201,1012000000.0,0.08842,0.42361,4.65,9.18
,,,,,,,,
,,,,,,,,
8696000512.0,6578999808.0,967000000.0,795858001.6422421,487000000.0,0.023829998,0.05702,1.8,8.3
139354996736.0,24042999808.0,12947999744.0,4308856499.07712,6809999872.0,0.020580001,0.07667,8.23,10.53
20666699776.0,10077100032.0,8572599808.0,5824702664.86784,3649700096.0,0.031600002,0.13013,6.82,5.89
14860999680.0,14860999680.0,,7200451564.9536,4838000128.0,0.0072899996,0.13018,0.79,
36074999808.0,36074999808.0,,12174590935.20384,9031000064.0,0.00413,0.08652,2.71,
2391589888.0,1448781952.0,86806000.0,597897.4720000001,326305984.0,0.00245,0.14001,4.03,6.2
80574996480.0,16007999488.0,14718000128.0,9681085827.072,4469000192.0,0.047030002,0.13208,1.29,1.58
25820000256.0,10113000448.0,9617999872.0,8282023282.11456,1918000000.0,0.078660004,0.14645,1.32,2.16
15969000448.0,7984000000.0,6720999936.0,4551324498.304471,2708000000.0,0.03827,0.08875,1.22,1.26
6337900032.0,5152000000.0,2086000000.0,1775752830.96576,1939600000.0,0.13018,1.65171,2.51,2.41
16581000192.0,5801999872.0,3990000128.0,3258498157.73184,1455000064.0,0.0828,0.11512,4.86,8.99
316654387200.0,10770613248.0,4568678912.0,3863183840.494387,1897255040.0,0.03103,1.16705,9.75,16.36
17143000064.0,9498999808.0,8814999552.0,7078687586.42688,4563999744.0,0.07752,0.22296,5.23,5.93
926221074432.0,559375908864.0,312262393856.0,187550505361.7357,51485663232.0,0.061869998,0.13159999,0.9,1.68
4827668992.0,1834992000.0,1182716032.0,943809239.6593101,369512992.0,0.02394,0.13430001,1.75,5.6
46959001600.0,13091000320.0,6961999872.0,5441609340.203008,2812999936.0,0.054759998,0.11958,6.55,7.5
15909999616.0,6584999936.0,3446000128.0,3342690919.3216,2436999936.0,0.01733,0.09154,4.43,7.17
926221074432.0,559375908864.0,312262393856.0,187550505361.7357,51485663232.0,0.061869998,0.13159999,0.04,
,,,,,,,,
11577533440.0,4650072064.0,2335208960.0,2133507862.3232,1541878016.0,0.13668,0.42593,1.13,1.31
15749000192.0,6223000064.0,4512000000.0,4034106399.1808,2536999936.0,0.089449994,0.29302,38.6,46.86
5685473792.0,3099571968.0,2583514112.0,852877923.53792,1342168064.0,0.01028,0.05835,3.8,1.21
18165999616.0,18165999616.0,,6739040877.547521,4898999808.0,0.00983,0.08128,3.69,3.95
7468100096.0,5143099904.0,2949299968.0,2106825718.0825603,1539600000.0,0.04153,0.081520006,14.22,20.02
87025999872.0,17824999424.0,12709000192.0,6335492790.681601,2273999872.0,0.01899,0.04765,0.86,
12122000384.0,6752000000.0,4112999936.0,3123718036.5129523,2148000000.0,0.083909996,0.22695999,8.4,13.07
7774400000.0,3503500032.0,1741500032.0,1629747472.0,1189100032.0,0.20309,0.32564998,1.04,2.19
21386000384.0,10085000192.0,5919000064.0,3808205088.37888,1584999936.0,0.0396,0.061750002,5.48,15.73
26052929536.0,3917547008.0,2288824064.0,1407900312.12544,971812992.0,0.050819997,0.13727,6.46,10.16
14636999680.0,6000000000.0,4359000064.0,1675497353.3696,1128000000.0,0.05519,0.06678,1.11,
14206000128.0,5030000128.0,3184999936.0,2122376419.1232002,819000000.0,0.041350003,0.082770005,0.94,2.31
14636999680.0,6000000000.0,4359000064.0,1675497353.3696,1128000000.0,0.05519,0.06678,1.11,1.98
22463000576.0,6046000128.0,3344000000.0,3237367643.01312,1536000000.0,0.03317,0.11377,1.74,3.04
14302000128.0,9706999808.0,8824999936.0,6203635575.521279,4247000064.0,0.03127,0.12813,2.539,
5477163008.0,5074596864.0,4915141120.0,2359726138.73664,908126976.0,0.02173,0.02358,1.03,1.59
66218000384.0,16284000256.0,7423000064.0,7675327762.329436,5704999936.0,0.038310003,0.27005,21.26,19.03
33720000512.0,8753000448.0,5213000192.0,4388995266.64192,2940999936.0,0.07891,0.2615,21.32,22.52
904757968896.0,539816984576.0,346873004032.0,425154844306.6584,227483992064.0,0.24858,0.44122002,1.48,
2191802880.0,1469458944.0,1066395008.0,973883729.8343425,996512000.0,0.052199997,0.24155001,36.83,
8111000064.0,4914999808.0,2868999936.0,2371169596.4897585,1508000000.0,0.04644,0.13254,2.6,3.14
187599994880.0,20578000896.0,16641000448.0,8819075759.3088,6524000256.0,0.02273,0.06955,6.55,10.57
14302000128.0,9706999808.0,8824999936.0,6203635575.521279,4247000064.0,0.03127,0.12813,2.95,2.65
87025999872.0,17824999424.0,12709000192.0,6335492790.681601,2273999872.0,0.01899,0.04765,1.72,3.4
904757968896.0,539816984576.0,346873004032.0,425154844306.6584,227483992064.0,0.24858,0.44122002,1.47,
87925997568.0,23971999744.0,11009000448.0,6717546214.1952,4087000064.0,0.04828,0.14705,16.81,22.75
13336000512.0,5568000000.0,5463000064.0,2458224974.37696,2670000128.0,0.01924,0.08641,4.13,5.14
18230999040.0,8567000064.0,8167000064.0,10087029458.841599,3844000000.0,0.09947,0.50796,17.09,11.31
73011003392.0,18783000576.0,7248000000.0,4092996850.15552,4091000064.0,0.00593,0.15508,5.89,9.69
5145999872.0,5145999872.0,4997000192.0,5018276155.17696,5038000128.0,0.13088,0.22501,7.02,
15226999808.0,7516000256.0,8009999872.0,4947709047.61344,2548999936.0,0.03274,0.091400005,3.01,3.38
14892000256.0,6990000128.0,2199000064.0,1451076564.512641,366000000.0,0.02325,0.03432,2.06,8.32
21372999680.0,5501000192.0,3990000128.0,2741514668.9536,1696999936.0,0.04126,0.08926,8.95,14.39
32263000064.0,9637000192.0,1279000064.0,715270711.41888,365000000.0,0.03024,0.078779995,0.2,0.47
11486000128.0,6456000000.0,5896999936.0,4553050450.7392,4295000064.0,0.075430006,0.31144,4.21,4.41
31099600896.0,4888399872.0,4305200128.0,3578009083.0848,3072999936.0,0.05786,0.16771,5.83,7.76
31253000192.0,15875000320.0,9797000192.0,8098589939.752961,5433999872.0,0.00599,0.123909995,2.23,2.95
21625999360.0,21019000832.0,,10360151253.4016,6789000192.0,0.01603,0.15595001,2.77,
78279999488.0,24910000128.0,30915000320.0,19475281072.619522,675000000.0,0.02628,0.017549999,2.448,
4037714944.0,2484808960.0,1392832000.0,1357641272.77056,985656000.0,0.23259,0.64865,12.03,11.96
35477999616.0,7118000128.0,7959000064.0,5583527579.56608,4092000000.0,0.07683,0.19224001,2.92,3.67
3845056000.0,-64043000.0,-60153000.0,-253927498.24,1251058048.0,-0.0152199995,0.41326,0.02,
4758111232.0,3459595008.0,3352899072.0,2263814066.798735,1612307968.0,0.06899,0.18917999,9.18,10.63
132965998592.0,13281000448.0,3816000000.0,5877097137.7664,1708000000.0,0.013040001,0.06183,4.21,9.49
133861998592.0,11774999552.0,7704999936.0,7794783910.288162,2132999936.0,0.03398,0.14628,6.88,10.2
5571700224.0,4031300096.0,2538800128.0,2157529477.73952,1657299968.0,0.10805,0.41804,4.58,5.29
24408000512.0,10924999680.0,8652999680.0,5667782042.971525,433000000.0,0.047930002,0.0334,2.496,
17176999936.0,7841999872.0,3569999872.0,4858342661.89824,1468999936.0,0.035520002,0.0574,2.17,3.21
4480245956608.0,2911105974272.0,1219014950912.0,756489529773.2607,136922996736.0,0.023120001,0.0187,0.58,0.81
3845056000.0,-64043000.0,-60153000.0,-253927498.24,1251058048.0,-0.0152199995,0.41326,1.76,
4480245956608.0,2911105974272.0,1219014950912.0,756489529773.2607,136922996736.0,0.023120001,0.0187,0.29,0.53
9093999616.0,3209700096.0,1870499968.0,1539523194.99264,812300032.0,0.10706,0.34841,2.09,3.44
34575200256.0,8152900096.0,5226200064.0,5035532165.28384,3963300096.0,0.0896,0.16098,12.43,15.93
9234002944.0,3880850944.0,2495841024.0,1788534030.22336,643828992.0,0.040110003,0.07882,2.47,5.42
15758999552.0,8657000448.0,4175000064.0,3399373478.181929,1536000000.0,0.04064,0.06181,1.13,2.05
5685100032.0,4483999744.0,1740800000.0,1598820681.9993598,1412600064.0,0.08420999,0.15533,2.39,2.45
18179999744.0,10264999936.0,,6599885670.664315,3224999936.0,0.022,0.58239,32.09,38.63
21256122368.0,6968581120.0,3054482944.0,2586019847.29088,2081988992.0,0.1129,0.39566,6.34,6.69
17176999936.0,7840000000.0,3568000000.0,4858342661.89824,1484000000.0,0.03502,0.05673,,
17481000960.0,6861000192.0,2950000128.0,2602571248.1147904,1922000000.0,0.19549999,0.52412,39.39,42.11
49733001216.0,28806000640.0,15397999616.0,5296564629.504,5661000192.0,0.05756,0.1271,3.27,3.16
38103998464.0,7417999872.0,2395000064.0,1386985544.0896,1090000000.0,0.040149998,0.12946999,3.55,6.0
146972000256.0,34995998720.0,7982000128.0,4750135048.27392,2564999936.0,0.05525,0.24239,3.67,4.58
73011003392.0,18783000576.0,7248000000.0,4092996850.15552,4091000064.0,0.00593,0.15508,7.807,
231249002496.0,5762999808.0,8746000384.0,1586368157.12256,-2056000000.0,0.01203,-0.07714,-0.16,
27953000448.0,9415000064.0,6842999808.0,5149781272.53504,3092000000.0,0.06278,0.16766001,5.13,5.97
2855316992.0,2155740928.0,810700992.0,879237761.34656,780664000.0,0.06898,0.14064999,4.71,6.76
4590859776.0,2136147968.0,1903851008.0,1710783895.5263999,1478662016.0,0.12015,0.18441999,1.51,1.74
21624176771072.0,4538415185920.0,1420830048256.0,988657361973.4117,637847011328.0,0.01988,0.054629996,0.97,
30211000320.0,9201999872.0,2936999936.0,2667933438.2592,1607000064.0,0.095410004,0.29077998,8.0,11.04
27395999744.0,9105000448.0,8542000128.0,6224645101.83424,3268999936.0,0.01852,0.07604,5.35,6.71
1265114939392.0,124367003648.0,40021999616.0,-3845949289.240186,38653001728.0,0.02836,0.14247,3.56,4.14
23834615808.0,9449041920.0,1586128000.0,1949433226.93632,2958104064.0,0.02159,0.14163,4.68,
21624176771072.0,4538415185920.0,1420830048256.0,988657361973.4117,637847011328.0,0.01988,0.054629996,2.92,4.96
10469999616.0,7526000128.0,2524999936.0,1856226336.6206362,2190000128.0,0.07069,0.42632,4.5,5.22
23834615808.0,9449041920.0,1586128000.0,1949433226.93632,2958104064.0,0.02159,0.14163,4.68,
185250004992.0,13376000000.0,8551000064.0,1985880238.764245,3151000064.0,0.00634,0.07152,0.78,1.75
6040669184.0,4855556096.0,3510757888.0,2991762226.75968,2019332992.0,0.10283,0.27512,2.16,
23765999616.0,9939000320.0,7712000000.0,4107715373.62944,2654000128.0,0.0273,0.09871,2.63,2.63
3016056064.0,2411053056.0,29783000.0,-129509453.42027213,124580000.0,-0.00223,0.04447,0.36,2.03
6034414080.0,4958723072.0,4471964160.0,2996931589.7236223,2112224000.0,0.05766,0.73077005,6.777,
6467999744.0,4623000064.0,3932999936.0,3099788747.9520054,-3912999936.0,0.040349998,-1.83279,-9.0,2.68
40274001920.0,14520000512.0,11212000256.0,2061223418.2656002,911000000.0,0.02781,0.04962,0.4,
40274001920.0,14520000512.0,11212000256.0,2061223418.2656002,911000000.0,0.02781,0.04962,0.4,
3525790976.0,2625437952.0,1872950016.0,140150191.296,-1103772032.0,,,-2.32,
6758245888.0,3983081984.0,1942877056.0,1759036239.72864,1568435968.0,0.11445,0.20733,8.1,7.46
19718000640.0,7098999808.0,3827000064.0,3197076820.9496064,2449999872.0,0.1109,1.84203,7.32,7.63
105640001536.0,29404000256.0,8675000320.0,5518633680.240641,3928000000.0,0.06145,0.26319,8.58,10.51
11018999808.0,7004000256.0,2625999872.0,2447099477.36064,1522000000.0,0.046129998,0.09380999,0.45,0.42
11018999808.0,7004000256.0,2625999872.0,2447099477.36064,1522000000.0,0.046129998,0.09380999,0.23,
2986718976.0,2454502912.0,1727481984.0,1629105865.4592,1178665984.0,0.18545,,15.1,17.04
27150000128.0,17359998976.0,13212999680.0,4038291019.03872,1730000000.0,0.03988,0.071100004,1.7,3.16
73011003392.0,18783000576.0,7248000000.0,4092996850.15552,4091000064.0,0.00593,0.15508,7.807,
13824000000.0,6082999808.0,7070000128.0,6038875745.280001,2764000000.0,0.077309996,0.121479996,1.59,
117548998656.0,5967000064.0,5052000256.0,4235290421.57568,760000000.0,0.021979999,0.02757,2.47,9.65
13957000192.0,6209999872.0,5497999872.0,2467039353.93792,2072999936.0,0.02207,0.10654,3.61,3.83
5215304192.0,4320453120.0,-38017000.0,-107278802.01413581,-256687008.0,-0.014479999,-0.21584,-0.98,4.11
49591001088.0,9150000128.0,8146999808.0,5406906848.62464,4698999808.0,0.08635,0.19205,6.54,5.56
7473999872.0,5914999808.0,1842000000.0,1212133299.24096,1042000000.0,0.07626,0.15458,3.99,8.53
1662397952.0,1393047040.0,1311944960.0,1096983160.5657601,789036032.0,0.07598,0.10601,1.73,1.77
27608999936.0,5914999808.0,4674999808.0,3543891231.7849603,3048000000.0,0.05846,0.18363,3.06,2.57
1265114939392.0,124367003648.0,40021999616.0,-3845949289.240186,38653001728.0,0.02836,0.14247,1.78,
6980192768.0,2492248064.0,2204409088.0,1778762523.06944,1437623040.0,0.07501,0.14639,6.22,7.3
5146327040.0,3087086080.0,1860397056.0,1743060968.448,1400722944.0,0.14017999,0.25863,0.95,0.41
55218999296.0,44762001408.0,15276000256.0,14226070788.62848,17031999488.0,0.03786,0.12494001,3.41,3.64
5146327040.0,3087086080.0,1860397056.0,1743060968.448,1400722944.0,0.14017999,0.25863,9.51,10.29
209597005824.0,71775002624.0,71611998208.0,52606752491.765755,28953999360.0,0.07119,0.12837,1.22,2.05
2546757120.0,1972811008.0,-73086000.0,-95452456.8576,-38778000.0,-0.016139999,-0.02676,-0.25,3.56
5799199744.0,3450599936.0,600700032.0,67096735.238880254,-4228800000.0,-0.016490001,-0.89287,-24.12,7.84
55218999296.0,44762001408.0,15276000256.0,14226070788.62848,17031999488.0,0.03786,0.12494001,3.41,
11134000128.0,3936000000.0,4203000064.0,3306464018.0121603,1980000000.0,0.03199,0.12186,3.96,4.07
