Gr M,EBITDA M,Op M,Net Inc M
0.69356,-0.026970001,-0.0253,-0.105229996
0.39799,-1.58779,-1.0926499,0.0
-1.17889,-1.6829,-14.845329,-1.7467301
0.37409002,0.25789,0.20411,0.103319995
0.0,0.0,0.0,0.0
0.0,0.0,0.37838,0.27532
1.0,0.0,0.88691,0.28072
0.1538,-0.5673,-2.20181,-0.58564
0.33773997,-0.00962,-0.02973,0.03472
0.45416,0.20987,0.15135999,0.12363
0.0,0.0,0.15029,0.12372
-0.5366,0.0,-1.13366,0.0
1.0,0.0,-15.931601,20.153
0.40669,-0.30244,-0.55352,-0.36839
1.0,0.0,0.88575995,0.19523
0.72705,0.70562,0.99092,0.10941
0.28271,0.20104,0.21072,0.13235
1.0,0.0,0.85282,0.45931
0.0,0.0,0.17193002,0.14199
0.0,0.0,0.0,0.0
0.77742,-0.0875,-0.07086,-0.07919
0.04018,-1.25191,-0.63141,-2.68371
0.75459,0.09689,0.09854,0.14136
,,,
0.33245,-0.00466,-0.13192001,-0.17708999
1.0,0.0,0.87482,0.36638
0.35204,0.075279996,-0.047399998,-0.25244
0.0,0.0,0.0,0.0
0.69758004,0.0,-7.8644896,0.0
1.0,0.0,-5412.125,0.0
0.49751,0.0,-65.59618,0.0
0.0,0.0,-0.0149,0.14551
1.0,0.0,0.85869,-0.2364
1.0,0.0,0.85633004,0.74246
0.0,0.0,0.0,0.0
0.040560003,0.042919997,-0.01273,0.025190001
0.45228,-0.029749999,-0.066420004,-0.075830005
1.0,0.0,0.81543,2.5274
1.0,0.0,0.86595,0.34632
0.70013,0.00221,-0.18305999,-0.15498
0.66027,0.023759998,-0.04401,-0.00622
0.37409002,0.25789,0.20411,0.103319995
0.0,0.0,0.42646,0.26523
0.85256,0.52828,0.47824,0.40303
0.37409002,0.25789,0.20411,0.103319995
0.0,0.0,0.33465,0.11088
0.0,0.0,0.37143,0.24023001
0.35878,0.06518,-0.15367,0.097399995
0.0,0.0,0.0,0.0
0.49247003,-0.07753,-0.022119999,-0.08974
0.0,0.0,0.0,0.0
0.07593,-0.18741,-0.67950994,-0.50605
1.0,0.0,0.80087996,2.35209
0.37409002,0.25789,0.20411,0.103319995
1.0,0.0,0.86939,0.56653
0.40472,0.10465,0.06774,0.040289998
0.22454001,0.20229,0.27236998,0.14998001
0.83542997,-0.92171997,-1.05791,-0.95609003
1.0,0.0,0.6842,0.04364
1.0,0.0,-52.68933,0.0
0.38226002,0.049790002,0.02142,0.01438
0.0,0.0,0.0,0.0
0.54546,0.17445,0.10491,0.036259998
-0.32485,0.0,-49.55686,0.0
0.0,0.0,0.0,0.0
0.26652,0.06414,0.046550002,0.05099
0.0,0.0,0.0,0.0
0.33859003,0.08276,-0.02337,0.05617
0.0,0.0,0.0,0.0
-0.68694,0.0,-1.60928,0.0
1.0,0.0,0.88548,0.82846
,,,
0.07593,-0.18741,-0.67950994,-0.50605
,,,
0.06798,-0.75856,-1.5623801,-1.06118
0.90849996,-0.48455003,-0.49476,-0.6055
0.0,0.0,0.0,0.0
0.17125,0.03068,0.01308,-0.03966
0.40991002,-1.6658299,-2.18088,-1.33216
0.76903,-0.028380001,-0.08974,0.09519
0.37409002,0.25789,0.20411,0.103319995
1.0,0.0,0.85503,0.12413
0.34812,-0.07626,-0.0868,-0.14534001
1.0,0.0,-18.63151,0.0
0.70958,0.0,-72.49395,0.0
0.70963997,0.0,0.07785,0.05099
-0.15163,0.0,-4.63526,0.0
0.68628,0.01865,-0.00975,-0.029070001
0.0,0.0,0.0,0.0
0.75941,0.72524,0.48398998,0.21725
,,,
0.99302,0.30363,0.52876,-0.025559999
0.0,0.0,0.0,0.0
0.15038,0.011670001,0.0017,-0.10403
1.0,0.0,-128524.62,0.0
0.0,0.0,-0.14902,-0.27127
0.37409002,0.25789,0.20411,0.103319995
0.0,0.0,-9.53804,0.0
0.0,0.0,0.35594,0.19379
0.63153,-0.111269996,-0.030669998,-0.122530006
-2.16219,0.0,-9.514911,0.0
0.18431,-1.07146,-1.0014,-1.42179
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.045560002,-0.24341999,-0.58077,-0.53481
0.0,0.0,0.341,0.12807
0.0,0.0,0.0,0.0
0.58216,0.39698002,0.19054002,0.09363
1.0,0.0,-4.68587,0.0
0.0,0.0,0.0,0.0
,,,
0.0,0.0,0.0,0.0
-2.01559,-2.79237,-7.04327,-2.5348501
0.535,-1.63535,-1.46576,-1.63255
0.0,0.0,0.0,0.0
-2.4351602,0.0,-4.40987,0.0
0.0,0.0,0.0,0.0
0.56573004,0.059710003,-0.0533,-0.054109998
1.0,0.0,0.88547,0.71085
0.0,0.0,0.0,0.0
0.23676,0.06068,0.059320003,0.04301
0.86463,0.73959,0.39764,0.33359
1.0,0.0,0.85572,0.6781
0.0,0.0,0.0,0.0
0.0,0.0,0.42061,0.28399
0.57328,0.43445,0.34924,0.32334
1.0,0.0,0.14234,0.10107
0.59946996,0.49082002,0.15958999,0.19252001
1.0,-1.43561,-1.03162,-1.41981
0.37409002,0.25789,0.20411,0.103319995
0.11342,-0.43022,-0.44255,-0.50969005
1.0,0.0,0.88424003,0.23898001
0.0,0.0,0.36385,0.27063
0.0,0.0,0.22336,0.22652
1.0074401,0.92867994,0.41669,0.42900002
0.29766,0.08696,0.11452,0.02189
0.64318,0.24621001,0.00269,-0.94567
1.0,0.0,0.84309,0.49343
0.21104999,-1.49243,-2.2407,-1.89766
,,,
0.62724,0.08569,0.06664,0.04743
0.0,0.0,0.0,0.0
0.59946996,0.49082002,0.15958999,0.19252001
0.0,0.0,0.0,0.0
0.57308,0.05375,0.06669,-0.21530001
0.27896,0.083100006,0.08445,0.045289997
0.82447,0.45082,0.4428,0.15020001
1.0,0.0,0.24466999,5.5678196
0.0,0.0,-20574.416,0.0
1.0,0.0,0.87889,0.85111
0.0,0.0,0.46220002,0.37759998
0.0,0.0,0.0,0.0
0.75011003,-0.83883005,-1.05194,-1.10916
0.03348,-0.06202,-0.43867,-1.16601
0.0,0.0,0.0,0.0
0.14451,-0.008669999,-0.003,-0.00876
0.39090002,0.10663,0.031489998,-0.023640001
0.0,0.0,0.0,0.0
1.0,0.0,0.85585,0.74394
0.0,0.0,0.45638,0.31929
0.23576,0.085260004,0.04042,-0.01199
-1.63073,0.0,-0.52031,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-9.53804,0.0
1.0,0.0,-2114.077,0.0
1.0,0.0,0.90099,1.22233
0.95103997,0.14623,-0.00792,0.04768
-0.78564,0.0,-0.67156,-1.19575
0.24734,-0.0086900005,-0.02016,-0.022049999
0.21886998,-0.76427,-0.55416,-0.3043
1.0,0.0,0.78272,-0.033469997
-0.27894,-0.71317,-0.97536004,-0.77481
0.66523004,-0.052059997,-0.19162,-0.15494001
0.40907001,0.084230006,-0.01806,-0.06024
0.0,0.0,-172.27094,0.0
0.10655,0.03491,0.02775,0.03759
0.70963997,-0.19966999,-0.10245,-0.65199
0.67463994,-0.88155997,0.15258999,-2.00744
0.0,0.0,-13.28384,0.0
0.42555,0.31075,0.070300005,-0.00819
0.56808996,0.4746,0.27728,-0.09533
0.25246,0.085489996,0.04824,0.053049996
0.93167,0.0,0.56895,0.46553
0.97238,0.38252,-0.06429,-0.16908
0.0736,0.03173,0.011030001,0.01688
0.09313,0.06451,0.05446,0.05472
0.19954,0.045840003,0.17795,-0.49275002
0.33832002,0.11613,0.02973,0.03569
0.42415002,0.02997,-0.00733,-0.00975
0.80142,-0.18767,-0.18254,-0.15953
0.46168998,0.23962,0.23856,0.20594999
1.00063,0.90526,0.96526,0.67305
0.0,0.0,0.32953,0.21812999
0.0,0.0,0.37427,0.23702998
0.0,0.0,0.0,0.0
0.42431998,0.29452,-0.07801,-0.47783002
0.0,0.0,0.31884,-0.13713999
0.41849,0.11057,0.03754,0.03824
0.47684,0.00437,-0.040689997,-0.01911
0.0,0.0,0.0,0.0
0.0,0.0,0.2464,0.25761998
0.0,0.0,0.2544,0.17243
0.3609,0.15463,0.072620004,0.026589999
0.24548,0.0675,-0.21535999,-0.25404
,,,
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.79874,0.45509997
1.0,0.0,-2897.4482,0.0
0.28634,0.092480004,0.11018,0.04743
0.69227,0.031170001,0.0012899999,0.03303
0.0,0.0,0.0,0.0
0.62861,0.54412997,0.28236,0.17215
0.28289,0.03162,0.0015,-0.057550002
0.29521,0.18024,0.15312,0.13925
0.83769,-0.06712,-0.35705003,-0.5334
0.9518,-0.93718004,-0.50808,-1.25704
0.3764,-0.020130001,-0.13311,-0.028889999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.987,-2.8312
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.74374,0.44354,0.42985,0.39957002
0.0,0.0,0.41952,0.27938998
1.0,0.0,0.68230003,3.5034602
0.39469,0.02174,-0.17959999,-0.06722
0.0,0.0,0.0,0.0
1.0,-2.20311,-1.74416,0.0
0.29632,-0.14222999,-0.36228,-0.30246
0.0,0.0,0.0,0.0
-0.10461,-0.1378,-0.33437002,-0.15951
1.0,0.0,0.90558,0.83345
0.0,0.0,0.0,0.0
0.25879,0.0201,0.05218,-0.20552999
0.21240999,-0.17774001,-0.40417,-0.19322
0.36991,-2.33793,-1.24796,-2.27611
0.0,0.0,0.0,0.0
0.72556,0.06526,-0.07854,-0.20346001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.8892101,0.0,-10.2699,0.0
0.51258,-0.071880005,-0.28906,-0.10722
0.66683996,-0.59314996,-0.60688,-0.78579
0.27143,-0.10775,-0.61395,-0.43683997
0.35187,0.04607,0.0002,-0.15802
0.32054,0.03033,0.03734,-0.00347
0.41938,0.30236,0.32186002,0.05638
1.0,0.49471,-1.8993,0.16328
0.78027,-0.02797,-0.08543,-0.09016
0.0,0.0,0.0,0.0
1.0,0.0,0.83497,1.01834
1.0,0.0,0.15,4.66806
1.0,0.0,0.69571996,-0.15921
0.77553004,0.16179001,0.13644,0.11655
0.0,0.0,0.0,0.0
0.5547,0.01244,-0.11229,-0.09743
0.0,0.0,0.0,0.0
0.59479,0.3051,0.01613,-0.28914
0.25654,0.18801,0.09992,-0.00074
0.27671,0.07597,0.02438,0.012460001
0.14902,0.080520004,0.06481,-0.0221
0.80292,0.07274,0.06935,0.041160002
-0.029509999,-0.15355,-0.20431,-0.36702
0.0,0.0,0.0,0.0
0.58022,-0.21943001,-0.21315001,-0.39953998
0.0,0.0,0.0,0.0
0.0,0.0,0.36548,0.22834998
1.0,0.0,-5.0072103,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.30466998,0.20233
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.62861,0.54412997,0.28236,0.17215
0.0,0.0,0.0,0.0
0.17499,0.10349,0.075430006,0.03388
0.91774005,0.0,0.41274,0.53183997
0.0,0.0,0.49011,0.3426
0.0,0.0,0.30851,0.21472
0.31358,0.20159,0.20903,0.14609
0.33646,-0.03113,-0.21736999,-0.04203
,,,
1.0,0.0,0.67949,-0.0011999999
0.37622002,0.02399,0.04239,-0.34785
0.66615,-0.1105,-0.14282,-0.52535
1.0,0.0,0.82651,0.109469995
0.0,0.0,0.31679,0.25038
0.57176995,-0.20066999,-0.32801998,-0.29790002
0.10346,0.04407,0.030580001,0.0072500003
0.0,0.0,0.0,0.0
0.43447,0.15637,0.19733,0.12326
0.42806998,0.20208,0.19929,0.12626
1.0,0.0,0.72805,0.03736
0.0,0.0,0.0,0.0
0.39216,0.025,0.03182,0.042179998
1.0,0.1142,0.10929,0.20627001
0.8254,0.11818,-0.49334,-0.0321
0.0,0.0,0.23426001,0.1672
0.02052,0.0018600001,0.0013,0.0011100001
0.27858,0.21164,0.13745,0.28351
0.56449,0.42532003,0.03505,-0.50993
0.22627,0.081549995,0.05585,-0.16169001
0.0,0.0,0.0,0.0
0.0,0.0,0.63096,0.0
0.39365003,0.10395,0.11833999,0.05327
0.92366,0.75022006,0.44517,-0.0047400002
0.63528,-0.113079995,-0.07202,-0.34977
0.55737996,0.03728,0.071609996,-0.05486
0.37273997,0.0,0.19256,0.25030002
0.79792,-1.37487,-1.67239,-1.25222
1.0,0.0,0.87574995,1.33589
1.0,0.0,0.62306,4.74008
0.0,0.0,0.0,0.0
1.0,0.0,0.82481,0.94122005
0.0,0.0,-122.12398,0.0
,,,
0.97766995,0.20733999,-0.15278,0.121800005
1.0,0.0,0.78404,0.56825
0.0,0.0,0.0,0.0
1.0,0.0,0.90418,0.76938003
0.7772,0.103640005,-0.10739,-0.10852
0.52171004,-0.49651,-0.94177,0.0
0.0,0.0,0.34250998,0.26145
0.73844004,0.055549998,-0.0101,0.0075700004
0.47157001,-0.056539997,-0.15178001,-0.84492
0.0,0.0,0.0,0.0
1.0,0.0,0.85716003,0.38997
0.0,0.0,-0.06553,0.04284
0.25422,0.020869998,-0.031400003,-0.00805
-0.99818003,0.0,-6.0310903,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
,,,
1.0,0.0,0.87778,0.85576
0.0,0.0,0.28702998,0.07909
0.0,0.0,0.0,0.0
0.79159,-0.0052300002,0.04616,-0.10882
0.0,0.0,0.30906,0.19126
1.0,0.0,0.68751997,3.3122299
1.0,0.0,0.83201,0.41182
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.15859,-0.23916,-0.49625,-0.097279996
0.0,0.0,0.0,0.0
-0.49195,-0.77151,-0.65315,-1.62691
0.58657,-1.06875,-3.2399702,-1.06478
0.0,0.0,0.0,0.0
0.56648,0.0,0.14571999,0.06965
0.36803,0.36986,0.32384,0.1479
0.53034997,0.0,-59.788,0.0
0.0,0.0,0.0,0.0
0.71969,0.20786,0.21925,0.15727
0.17902,0.03769,0.02918,-0.044320002
0.0,0.0,0.28799,-0.18383
0.20957,-0.02348,0.04733,-0.23718001
0.65269,0.09146,0.63573,0.08103
1.0,0.49471,-1.8993,0.16328
0.38353002,0.03227,-0.04993,-0.13307999
0.68604,0.10047,0.10263,0.11453
,,,
0.46396,0.24535999,0.24154,0.20334
1.0,0.0,0.64571,0.61431
1.0,0.0,0.08851,5.08759
0.70167,-0.73179,-1.07246,1.4352299
0.62326,0.03056,0.14293,-0.20199
,,,
0.0,0.0,0.38355,0.29787
0.36104,-0.06784,-0.29977,-0.10641
0.31018,0.03173,0.01559,-0.0054699997
0.48680001,-0.67232,-0.62586,-1.15762
1.0,0.0,0.87217003,0.43324003
0.0,0.0,0.0,0.0
0.69434,0.0,-6.24423,0.0
0.0,0.0,0.0,0.0
0.50839,-0.09742,-0.14854999,0.03191
0.78665,-0.41873002,-0.84188,-0.56532
0.82408,0.73433,-0.64041,0.55985
0.59419,0.0,-33.79288,0.0
0.95464,0.68367994,0.52116,0.59756
0.62188,-0.05638,-0.08121,-0.063439995
0.59343,0.53763,0.12722,-0.10471
-0.23976,0.0,-2.4433298,-1.66091
0.0,0.0,0.22851999,0.15929
0.08911,0.0,-17.4499,0.0
1.0,0.0,0.83606005,1.19933
0.22553,0.07422,0.03744,-0.16178
0.23798999,0.080790006,0.04235,-0.03197
0.55603004,0.03339,0.02883,0.0075700004
0.37173998,0.15671,0.13174,0.066350006
0.9903,0.0,0.84725,0.70844
0.0,0.0,0.29650998,0.21879
1.0,0.0,-6.3811703,0.0
1.0,0.0,0.36598,9.68878
0.312,0.07333,0.02577,0.0089
0.34578,-0.0324,-0.13087,-0.32397997
0.92663,0.0,-23.11842,0.0
0.0,0.0,0.0,0.0
0.62333,-0.87283,-6.70565,-0.87446
0.32189,0.08663,-0.00774,-0.16645001
1.0,0.0,0.87687,1.56043
0.41132,0.02167,-0.066599995,-0.058369998
0.70115,0.0,-3.46085,0.0
0.0,0.0,-27.554209,0.0
0.74593,0.69029,0.47421002,0.33921
0.0,0.0,0.20731,0.14897999
,,,
0.84723,0.17292,0.23515,0.17434
0.99732,0.17452,0.13539,-0.00825
0.20922,0.13718,0.07898,-0.0215
1.0,0.33714,0.13655,0.07473
-1.79664,0.0,-41.897808,0.0
0.40646,-0.16728,-0.04025,-0.18515
0.19534001,0.03308,-0.0743,0.012200001
0.0,0.0,0.0,0.0
0.8719,0.026630001,-0.08412,-0.050279997
0.30225,0.087469995,0.074640006,-0.040960003
0.55787,-0.30797002,-4.43593,0.66033995
0.08041,0.01303,0.03581,-0.0023999999
0.0,0.0,0.0,0.0
0.0,0.0,0.27815,0.19598
0.42169,0.123100005,0.00274,-0.22558
,,,
0.57778,-0.01428,-0.14813,-0.52926
1.0,0.0,0.53273,3.56611
0.0,0.0,0.35689,0.24323
1.0,0.0,0.90508,0.45993
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.61947,1.2258999
0.35266998,-0.29167998,-0.053239997,-0.49105
1.0,0.0,0.72073996,0.36805
0.86293,-0.78577006,-0.24043,-0.76554
0.0,0.0,0.0,0.0
0.26354,0.17559,0.16996999,0.15456
0.10395,0.08653,-0.25746,0.03362
0.0,0.0,0.0,0.0
0.84278,-0.60021996,-0.60528,-0.68871003
0.28247,-0.34118,-0.32613,-0.41007
0.0,0.0,-19.38542,0.0
0.26406,0.03155,0.050679997,-0.09872
0.52593,-0.16359,-0.07363,-0.54899
0.18738002,-0.39858,-0.31123,-0.14042
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.43578997,0.11969,-0.00358,0.0799
,,,
0.0,0.0,0.15306,0.0833
0.74341005,0.59808,0.29271,0.11752
0.84278,-0.60021996,-0.60528,-0.68871003
0.75921994,0.0069700005,-0.013150001,0.03472
0.0,0.0,4.64954,0.0
0.50762004,0.14222999,-0.0011,-0.13746999
0.45275003,0.19995001,0.13883,0.14598
0.0,0.0,0.42255002,0.33865002
0.67793,-0.65809995,-0.80447996,-0.40293998
0.57527,0.1549,0.07485,0.101289995
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.74847,0.15103,-0.13137999,-0.25089002
0.0,0.0,0.40206,0.27715
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
,,,
0.0,0.0,0.0,0.0
0.16430001,-0.22965999,-0.12928,-0.25337
0.26205,0.084989995,0.097440004,0.08550999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.11889,0.03134,0.21646999,0.01839
1.0,0.0,0.89228,0.50174
0.0,0.0,-136.4059,0.0
0.26142,0.07677,-0.16777,0.14028
0.22288999,0.0,-0.68068004,-0.96683997
0.16303,0.08623999,0.07367,0.04211
0.69431,0.05781,-0.13824001,-0.53675
1.0,0.0,0.8964,0.57036
1.0,0.0,-5.54882,0.0
0.27362,0.0,-2.95156,-1.99705
0.0,0.0,0.0,0.0
0.46237,0.0,0.05158,-1.33344
0.44649,0.059019998,-0.01539,-0.00035
0.23341,0.0040599997,-0.057350002,-0.09872
0.84646004,0.17768,0.09214,-0.0727
0.55253,-0.37977,-0.21114,-1.23303
0.0,0.0,0.0,0.0
0.34383,0.0,-23.16883,0.0
1.0,0.0,0.87261003,0.83544
0.48481998,0.04656,0.0417,0.021879999
1.0,0.0,0.86838996,0.54421
0.0,0.0,0.38189,0.29481
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.81904,0.70845
0.0,0.0,0.0,0.0
1.0,0.0,0.74901,2.01036
-2.3767,0.0,-506.2461,0.0
0.70352,-2.14945,-2.06265,-1.79121
0.0,0.0,0.0,0.0
0.0,0.0,0.3414,0.22466
0.0,0.0,0.0,0.0
0.61852,0.045289997,-0.37403,0.32668
0.0,0.0,0.41406,0.30593002
0.0,0.0,0.0,0.0
0.39009,0.24723,0.3166,0.25589
0.07534,-1.4226601,-1.67282,-1.4563
0.0,0.0,0.15178001,0.11771
0.0,0.0,0.19231,0.18837999
0.74703,0.1266,-0.05775,-0.12004
-0.49473998,0.0,-4.92559,0.0
0.22615999,0.097200006,0.105100006,0.10501
0.14963001,0.04131,-0.0135699995,-0.08835
1.0,0.0,0.67117995,2.65587
0.0,0.0,0.0,0.0
0.19685,-0.03912,-0.07507,-0.10576
1.0,0.0,0.87415004,-1.3053
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.29549998,-0.03884,0.00751,-0.061079998
0.57157004,0.01921,-0.00306,-0.04476
0.22237,-0.49174,-0.59984,-0.67622
0.0,0.0,-1.2177,-0.1783
0.29537,-0.07604,-0.079169996,-0.02716
0.0,0.0,-14.92329,0.0
0.61271,0.0,0.41009998,-1.20789
0.03531,-0.13887,-0.25648,-0.14883
0.49945,0.0,-5.06788,0.0
0.72433996,0.14687,0.046680003,0.15526
0.0,0.0,0.0,0.0
0.46001998,0.13430999,0.11028,0.10079
0.92821,0.0,-0.39469,0.11045
0.119449995,-0.2041,-0.37526,-0.27685
-0.0135699995,-0.01954,-0.03199,-0.0077
0.0,0.0,0.06849,-0.02322
1.0,0.0,0.57444,4.64363
0.0,0.0,0.23972,0.1712
1.0,0.0,0.85198,0.38664
1.0,0.0,0.68751997,3.3122299
0.24485001,-1.13818,-2.36074,-0.93394995
1.0,0.0,0.51251,2.04918
0.0,0.0,0.0,0.0
0.46254003,0.041840002,-0.02382,0.0040599997
0.0,0.0,0.0,0.0
1.0,0.0,-0.29693002,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.27153,0.16545999
0.49137002,-0.35613,-0.28744,-0.46155
0.54069,0.02386,-0.01551,-0.03306
0.0,0.0,0.1826,0.31599
0.0,0.0,0.0,0.0
1.0,0.69503,0.68013,0.2364
1.0,0.0,0.53591996,0.5518
0.0,0.0,-271.86792,0.0
1.0,0.0,-0.96659,10.72093
0.0,0.0,0.0,0.0
0.28406,-0.23721,-0.29076,-0.57436
0.0,0.0,0.0,0.0
0.70939004,0.23231001,0.27806,0.10922
0.0,0.0,0.23301001,0.17243999
0.23937,0.19504999,0.15654999,0.07823
0.24437,0.072280005,0.049689997,0.01787
0.29993,-0.27306998,-0.62382,-0.39626
0.47797,-0.04328,-0.15701,0.121709995
0.0,0.0,0.0,0.0
1.0,0.0,0.86171997,0.18576
0.0,0.0,0.41191003,0.27517998
0.47798002,0.35367,0.38014,0.35665
0.78597,0.084180005,-0.14376001,-0.103819996
0.0,0.0,0.0,0.0
0.0,0.0,-39.20471,0.0
0.13876,0.04836,0.033689998,-0.043169998
0.0,0.0,0.0,0.0
0.99671996,0.10007,-0.35354,0.07226
0.0,0.0,0.0,0.0
0.44566002,0.0,-12.943199,0.0
1.41674,0.0,-698.0921,0.0
-0.15159,-0.34974998,-0.56846,-1.33158
0.14976,0.03316,-0.0846,-0.01846
0.45311,0.28070998,0.20417,0.14947
-0.014359999,0.08951,0.0704,-0.65725
0.40417,-0.020350002,-0.09612001,-0.18428
0.10696,0.40710998,-0.35389,-0.16552
0.0,0.0,0.31049,0.18935
-0.92373,0.0,-395.68182,0.0
0.0,0.0,0.0,0.0
0.14488,0.09008,-0.03141,0.06453
0.4397,0.3916,0.24378,0.32373002
0.46984002,0.0,-1745.0072,0.0
0.043920003,-0.27572,-0.50342,-0.58851004
0.21485001,0.06463,0.16567,-0.50506
0.22945999,-0.09803,0.12686,-0.22403999
1.0,0.0,-322.83603,0.0
0.31386998,0.060549997,-0.0139,-0.05827
1.0,0.0,0.56266,0.1146
0.0,0.0,-10.462,0.0
-0.59266,0.0,-9.78848,0.0
0.0,0.0,0.0,0.0
0.42076,0.42076,0.31248,0.59932
1.0,0.0,0.53334,2.13149
1.0,0.0,0.82483,3.7557998
0.0,0.0,0.29771,0.24274
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.91647005,0.67462
0.71492994,-0.34477,-0.11406,-0.45593
0.0,0.0,0.0,0.0
0.5748,0.0,0.33571,-0.23361
0.76499003,0.44248,0.52779,0.37319002
0.0,0.0,0.3391,0.22104
0.68911004,-1.50455,-3.0772102,-1.47554
0.67333,-0.03898,-0.09852,-0.62661
0.0,0.0,0.0,0.0
0.41252998,0.30673,0.09528,-0.0057599996
0.0,0.0,0.0,0.0
0.84616995,0.05133,0.05046,0.039809998
0.00801,-0.0785,-0.053829998,-0.11213
0.16502,0.01175,-0.03416,-0.00343
0.09882,0.074710004,0.0027700001,0.052989997
-0.64645,-1.16018,-0.1664,-1.1034501
0.30963,0.02175,-0.07873,-0.03014
0.83325,0.17236,0.086169995,0.124919996
0.48792,-2.30723,-4.59157,-2.6101198
-0.59183997,0.0,-416.12247,0.0
0.53259,-0.79959,-1.20811,-1.34541
1.0,0.0,0.83596003,-0.26827
0.0,0.0,0.0,0.0
0.22719999,-0.01517,-0.04177,-0.029460002
0.0,0.0,0.0,0.0
0.0,0.0,0.22648,0.06877
0.90432,-0.02991,-0.05817,-0.04443
0.0,0.0,0.0,0.0
0.0,0.0,0.13078,0.10059
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.50146,0.113900006,-0.13873,0.082550004
0.35241002,0.029059999,-0.27975,0.01942
0.0,0.0,0.0,0.0
0.0,0.0,-525.68646,0.0
0.65715,0.15508,0.12393,0.11998
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.34252998,0.21806
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.13789,0.06451,0.04143,-0.00225
0.0,0.0,0.0,0.0
1.0,0.0,0.86106,0.65796995
1.0,0.0,0.86925006,0.76513
0.96969,0.076009996,0.00229,0.08547
0.37022,0.21879,0.29668,0.08153
0.0,0.0,0.24965,0.15769
1.0,0.0,0.80123,1.18375
0.0,0.0,0.0,0.0
0.21059,0.0,-7.32227,0.0
-1.23158,0.0,-12.56599,0.0
1.0,0.0,0.62009996,0.25773
-0.035439998,-1.1264701,-1.62092,-1.6318699
0.11323,0.14262,0.10212,-0.15523
1.0,0.0,0.67117995,2.65587
0.00903,-0.062589996,-0.35661998,-0.46528
0.23938999,-0.1384,-0.12875,-0.29837
0.34619,0.01064,-0.106979996,0.02241
0.32157,0.04379,-0.09919,-0.03973
0.0,0.0,0.0,0.0
0.64113,0.09912,0.052789997,0.055570003
0.36728,0.0,0.15970999,0.18862
0.0,0.0,0.0,0.0
0.23413,-0.12284,-0.13939,-0.14706999
1.0,0.0,0.53334,2.13149
0.0,0.0,0.0,0.0
0.20804001,-2.5918303,-5.18585,-2.61768
0.44009,0.34078,0.28728,0.00622
-0.67095,-1.96759,-9.17294,-1.32295
0.12793,-0.11906999,-0.26814,-0.1177
0.0,0.0,0.0,0.0
0.3964,-0.031630002,-0.19625,-0.01303
1.0,0.0,0.89451,1.13946
0.458,0.0,-3.55898,0.0
0.0,0.0,0.0,0.0
0.2965,0.0725,-0.50383997,-0.057729997
1.0,0.0,-279.6667,0.0
-0.027579999,-0.13683,-0.23252001,-0.23358
1.0,0.0,-110591.87,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.49666,0.21927999,0.3552,0.26384002
0.41234002,0.15861,0.13481,0.081879996
-0.24073,-0.761,-0.57515,-0.73039
0.48194999,0.065630004,0.04399,-0.08031999
0.0,0.0,0.26799,0.21584
0.2877,0.12817,-0.0073400005,-0.05568
0.71880996,-0.28222,-0.25827998,-0.22577
0.32059,0.07198,0.051680002,0.06287
0.30109,-0.64221,-1.0613201,-2.03808
0.0,0.0,0.0,0.0
0.0626,-0.17417,-0.23513001,-0.15313
0.0,0.0,0.0,0.0
0.45665002,-1.17792,-0.61414003,-1.1591
0.39273998,-0.06449,-0.02735,-0.11585
0.28397,0.0378,0.06947,0.07129
