EV/Rev,EV/FCF,EV/EBITDA
,125.80271212984054,-9.801
,-1.1691076516028442,-0.529
14.217,113.56551788549547,-96.552
8.426,89.68224212449316,-52.317
,-0.6904639738677053,-0.408
,0.688055495550489,
,,
2.984,-15.394433944415885,
295.976,865.5607020965383,-11.538
-0.453,0.8699763173986578,1.389
,-2.144517427446405,-1.41
,,
-15.13,0.4854857896292019,0.329
-0.079,0.36875298556414343,0.553
23.867,,
,,
142.902,-1.7769251626980012,-0.787
120.463,-55.75494172148309,
8.422,,
-0.341,3.0990770594459423,6.969
,3.2856650469711695,2.142
0.239,,4.176
-60.103,0.3305192039172095,0.2
4.268,-1.2777661694849112,-19.785
0.414,-2.6460778892026093,-4.452
-2.005,0.041670402640427685,
28.971,2.084598207002223,-1.807
,,
0.174,-0.5078354652246877,-0.302
0.571,-2.1924155387920896,-1.293
0.468,8.896509703434583,-17.572
0.017,1.2133371485590185,
3.495,39.34830203733954,7.574
,5.68552378769449,1.991
0.026,1.5498609963322345,-0.436
,0.22350575009464316,-1.462
,4.414118106020676,-6.194
,,
,-141.87851559890441,
0.888,9.026515290556194,36.98
6.272,-7.430334534642887,
,-165.38790575522347,-209.878
,9.820153457631099,-5.47
,-16.710528473579966,-5.571
2485.063,-42.551974957829074,
0.288,-0.9859576828591806,-0.237
0.537,2.584182646928852,-11.56
,-9.459329094496821,
1.548,-2.4156784965976246,-3.649
,-3.9588524142948076,
8.726,-3.063411242408684,-2.902
14.651,-13.451713618590148,-25.809
,,
14.223,-1.7938442765657685,-0.818
,-0.33926857633669744,-0.253
,,
1.838,-4.683674404071447,-1.667
0.191,-0.0706946275025308,0.545
0.389,-3.6460319117893207,-3.33
0.304,-1.7075871024865343,-9.019
374.86,-52.71204768293013,-44.887
3.635,-94.38094210230467,-4.676
-212.292,32.986274621516216,-35.765
,0.038137514040730604,0.024
-0.458,-0.12541305631136473,
0.002,0.3032117722328855,-0.003
,-2.640556092056522,-3.145
1.858,-237.94096149275018,-27.538
-0.146,2.5345907558298095,61.278
2.067,-9.482174601443951,-9.248
,-9.590613683123893,-3.663
2.999,-19.679757444554127,
0.048,-448.8043630839347,-2.311
153.429,,
0.592,,-22.977
41.287,3.32855289520605,
0.681,-0.838693850785947,-1.604
18.836,-14.965569180443,
0.293,8.6223940356206,43.765
-234.63,1.7807091895362563,19.368
1.115,6.680132177028241,15.163
,-0.20624586366404793,-0.122
-65.735,1.0847887296989889,
,-214.0944772880341,
0.833,-5.697941179340878,-7.746
,-1.985400839899967,-2.624
,-1.0274781240437123,
10.107,3.735408242527262,-11.141
13.088,-4.197048391410126,-1.688
1.464,-8.21101647638385,-2.346
,-864.4544934990713,
0.691,-33.6544144039831,-1.064
0.875,-4.463770398676464,-6.976
-10.323,1.2384561435351698,0.403
,0.24858526753056184,0.15
2.246,-6.466793440999841,-2.631
,-20.351475190397565,
1.354,-47049.68685714286,27.291
,,
2.0,-0.299998356057016,-0.939
,,
2.164,7.632349653792717,78.694
,-7.83573865614483,-1.971
0.197,-5.008557251163245,-1.521
919.77,-1.7507350239861141,-1.345
3.354,2.1850350692368288,-3.076
0.497,-1.6886035738701997,-1.082
1.666,-4.122598508624369,-2.104
0.17,3.360745443779196,-0.924
0.751,-3.260548261494282,-2.251
,0.6614970802730269,0.263
6.363,-1.685827089219857,-1.872
,-4.725550207696289,-3.681
,-1.27594442832737,-1.063
-24.474,0.5486525505673409,0.292
,-1.2629441594669355,
10.693,18.00453479818785,26.54
777.547,-0.6014775200350838,-0.433
1.107,-1.2130410987410258,-1.028
,,
12.254,-8.660706603952734,-3.16
0.24,0.6851585250062976,0.45
360.234,-8.026618042647131,-4.991
15.174,106.22243795944784,73.467
0.131,-0.7329354613163095,-0.282
-5.812,0.4861541292845641,0.292
,-2.957523177434408,-0.568
6.094,-1.588615440657762,-9350.044
,-4.20718552931121,-4.161
3.072,-5.197892811743171,-7.929
10.824,3.3479665826956158,-181.437
0.541,-0.9420070045075912,
,,
7.316,43.97997336159412,25.182
,-0.4222168017949812,-0.268
1.973,-43.66221515832636,-3.355
0.006,-0.05448590871890448,-0.046
-1.336,-50.80614295589658,10.777
24.919,,
1.698,5.342614094610522,-4.275
,,
0.572,-0.45301358323883206,-0.314
,24.994714219330856,-3.011
0.334,8.576633362125646,2.763
,-0.4610051539560757,-0.237
0.472,13.616447102803738,12.322
0.221,-1.5604065019395155,-1.621
0.256,0.322680688712913,
196.701,-0.30949104140033434,-0.246
0.114,-0.07631777956556718,-0.1
,,
1466.829,0.927867807544473,-0.588
16.846,-616.2342671538773,
10.082,-11.484653318676571,-31.659
,-5.471147028117172,-4.769
,-2.9846939000599115,
,-0.3404348687347917,
,,
,-32.45929082883292,
107.584,3.55508353454327,
46.361,-0.3428262572871694,
43.775,0.6412143212174986,-2.729
19.782,2.349107720758206,-0.739
,-22.775957426903158,
-7.584,0.28064692608860836,0.195
0.642,4.692725467317921,-42.308
3.001,-75.46282722115191,-4.63
4502.912,,
,,
0.982,-6.022735761274704,-12.205
-0.123,0.08852813657302863,0.096
3.147,-2.6685189230847364,-0.58
0.632,-3.3236533884134944,-1.331
,12.635264627538254,
1.397,39.39706380815185,
1.032,-1.8076718503733906,-0.567
42.942,-43.95190260777009,-5.955
,0.5447785400009462,0.344
,-0.00863244817428891,-0.196
0.952,-262.03066666666666,-2.86
8.706,109.28874012865435,-10.374
,-1.0216926076926145,
-0.064,0.06918210489815557,0.097
0.176,-12.125562389844793,10.941
-0.242,0.3284602374835027,0.151
26.877,-25.93267092651757,-16.981
,,
0.55,284.13983739837397,-10.316
-0.194,0.19057333847435196,
,-0.9900002501992659,-1.085
9.563,-3.3193787126200567,-2.498
,,
2.951,12.896545032009552,60.839
34.871,-3.378682285886336,-16.24
,,
,18.287932560590093,
,0.06098034855962994,0.108
,,
51.445,15.765773134223348,-4.041
,-22.758006003447242,-11.139
,,
-139.146,2.2260170453173664,1.431
-2.953,0.20977986572475327,0.124
-5.818,-18.982456562038994,3.402
0.832,-48.155565020265165,-10.031
,,
1.745,-0.09120595269731598,-0.037
,-10.881655411371913,-15.914
0.551,-1.9014477649925703,-1.135
,-12587.94814984977,-18221.479
-2.685,-16.06439214904852,-12.712
0.257,-0.43799859559466303,-1.988
3.337,0.2500685889338224,-0.079
,0.5081998194555696,0.19
0.262,-2.1348670710701714,-0.595
,-5.285292208518925,-1.905
,-3.2577413883043467,-1.603
-0.722,0.2093525780612671,0.068
-1476.112,-1.8406574168723036,65.016
32.996,-43.57241292478854,-7.347
0.121,0.5751624692080115,0.651
,,
,-5.865340788014722,-1.586
1.265,-1642.3068181818182,-29.525
0.04,0.9238375517866672,-0.694
1.022,-1.1359277738180091,-0.326
284.253,,
-0.055,0.18237285070600823,0.553
62.295,-12.88290772762991,
2.859,-2.1048609074404507,-1.091
,,
0.774,-0.25842300495937137,-1.878
0.155,-1.6244661562906255,1.152
,-0.23993010290405792,-0.534
-1.775,-3.7764240986996187,
,-10.85854064171433,-1.067
0.294,-14.456249684842577,6.999
3.36,-3.0782407538182266,-2.21
0.569,51.49249170770932,7.853
1.085,-7.825294523801463,-4.007
62.764,5.515060327514054,
5.995,14.512383970628656,11.298
19.364,38.72530909774335,-176.801
5.324,-9.205841248435298,-1.705
,1.3392027260487782,1.024
275.592,-2.8115672688629116,-0.41
73.054,-13.896676354029061,-4.369
23.928,9.168161341344373,-4.028
9.961,,-52.586
,-2.5791882136279924,
,,
,-0.6506420261855449,2.793
,36.71212360330787,
0.289,1.6978391508080712,-0.685
,,
4.18,-3.9775129539577163,-1.035
7.878,-0.960742905053482,-0.469
0.534,1.2914246125847686,-32.278
-716.441,5.654215707378943,0.329
,0.09172602849138448,0.048
,85.55619396701174,
-0.042,0.1503620999401158,0.111
2.063,,
,,
0.524,-1.31546262859785,-0.562
,-0.05669913129808886,
115.115,-1.4131827598257465,-0.734
,0.23907011422007413,0.138
,-19.207867846578825,-3.735
15.842,-2.8235568715227375,-2.178
,1.4593117079562743,
4.962,-0.6944408936009088,-0.361
1.011,27.469798521200534,-13.662
0.675,60.41866485013624,-6.567
1.913,-15.79960975692164,-3.896
,-20.074740259099563,
,-0.41989032156677253,-0.253
20.276,-16.917004290446968,-3.399
,0.38685351691561387,
1.468,5.503779133702895,-33.554
3.358,-18.281021977494138,
-0.092,0.4549557630580212,-5.787
,-227.12398270600204,-8.553
-0.485,-5.091582001985168,5.376
29094.947,-45.778262877372406,-36.328
0.448,-7.699534992108636,6.163
0.089,1.0188130984626391,1.689
5.038,6.899454277232937,-4.55
0.074,6.9695755018803744,-4.296
,-22.506934602146185,-9.673
3.04,-9.758864535133743,-13.496
,-1.524283151345825,-0.93
,43.50853508308822,
,0.20927721999687873,0.103
1.518,-5.057357209472593,-2.724
-0.162,-0.1852966925128604,0.063
,5.753098300464832,-14.357
-82.213,0.1603510847397056,0.088
,0.5004675263214536,0.514
0.931,-15.325033563392266,-2.67
,-0.5985864661654136,-0.232
-384.422,,
,-2.097948733035903,
,-0.7659577569385727,-0.623
,-2.2060997620423355,
,-0.5387654347023778,-0.613
0.258,-5.863080451221024,18.594
0.906,142.15134573011264,6.729
,0.46282690766745044,0.287
,5.702175797266656,-0.678
,-0.9837457038659485,
0.24,7.831916251246261,9.69
0.129,-2.83249327381799,-0.467
0.232,2.167028520505242,-1.104
0.265,-0.3557119676502567,-0.814
0.015,-0.043620813415058635,-0.038
,-1.1145336038361517,
2148.64,-32234.108508276986,-1421.645
-0.603,0.06234682167806064,0.116
5.97,14.453327797068253,11.252
3.39,-3.916967369541981,-4.639
27.415,10.262175773164014,-13.004
1.158,18.965232213707203,8.127
0.945,29.8895287592765,10.807
,,
3.833,-76.0344722623849,
26.115,-0.5365763609404787,-0.2
1.717,-2.268062711759002,-1.868
1.081,,
,-0.971440554400819,-0.471
1.149,-1.1857471248034868,7.229
0.716,30.90787580223312,23.841
,-17.29441302872653,
-0.124,0.3910351053736235,0.402
271.063,-8.030844438454324,-570.598
1.538,-5.990662743822655,-11.0
26.328,-70.57906454409331,
17.703,0.6300974874002133,-0.315
,-0.3802115614456851,-0.095
65.823,,-7.0
,-7.776225877639178,-5.346
3.626,-6.794758190327613,-1.446
,-27.40849375006871,-3.96
80.394,,-17.724
,-8.705443071259532,-0.524
0.659,-2.697781522279697,-1.488
0.264,-17.939733593242366,4.949
1.276,,-68.933
5.818,0.9110107604959572,0.822
,,
-59.034,0.5890636101793565,-1.661
,0.49735153981292857,
-456042.7,-3.0228192664604507,-5.924
1.684,19.93714924021017,-5.302
1895.466,-464.65453047775947,
18.747,,
,27.04455973483211,
9.224,5.16874770526827,-12.124
,-0.6119094560966242,-0.249
,0.22958829210132334,0.107
,-19.468349733664052,
,141.22589517648856,
,,
-0.485,0.36277619038704423,0.619
0.541,-0.10266384361613078,-0.045
105.768,-4.431200925954891,-4.977
-0.726,-4.568051822199482,-5.653
,-114.10386932041378,
1.112,3.9372911227016933,-1.596
-19.707,-114.96972082982694,-4.473
,,
85.061,-1868.1054172767203,-194.796
1.051,89.89499318491595,-11.068
0.06,0.5192102840636454,-0.105
0.682,47.5148818229518,13.038
,-5.874451347037618,-5.123
0.657,-23.826819616735584,-31.697
-3.387,0.3684082100437591,0.229
,-202.54348618502587,
,,
,,
13.684,,-17.282
4.093,1.4413367153812786,-0.513
,-3.530696714668963,-3.341
40.105,-12.42345817398567,-2.321
,2.138626464440572,-1.66
4.055,-3.707688878060034,-6.303
-0.346,1.0000758674895251,-1.051
2.798,-3.848557680230309,-3.998
,116.38981244671781,
154.045,11.354407537028935,-1.279
46.25,,-3.459
,,
1.539,-6.70049996531587,-1.767
0.638,-0.5653926403064,-0.351
,6.042289176831524,
,,
13.773,-31.707395183620957,
11.939,-2.9725315690172507,-0.926
2.17,1.2637812287027468,-14.528
,,
0.323,0.14643224605220756,-25.282
,1.7379140818767196,1.613
4.964,3.537431911448158,-2.166
,1.9474151288913932,
0.708,-0.10658251643409064,-0.136
3261597.8,-2.7316260375724553,-11.129
2.407,-6.570751341774736,-1.235
1.808,-10.348845675357069,-28.665
0.568,-33.58988480392157,-22.956
4.182,17.758833487611852,-7.941
1.475,16.620177088376597,15.272
14.339,-23.00890714122747,-14.267
1.304,-2.790781792130497,-1.924
-0.834,2.9942713421146068,1.171
15.085,-11.723427372137543,-5.968
0.459,7.422881084411584,2.938
,,
1.994,-6.899492606747609,-2.666
2.096,182.63926331508213,-9.56
0.338,-0.4377654124301493,-1.273
10.145,-4.824049796477121,-1.522
,,
,0.5374934891074966,0.35
5037.513,20.898541304223144,
0.727,1.0342665616939863,-6.008
,-409.0146812860063,
,-22.655074277583,
-1.945,-78.85116771574799,4.633
17.456,,
,-3.6843810255395586,
45.749,-0.5966478036579647,-0.384
,-28.66068189303358,-17.765
-1.904,0.7957440476190476,
-5.579,1.354945051678473,0.617
,-29.22039953339166,
,8.399377348362856,-381.66
,-0.8841972450638788,
,-16.203698978744956,
-3.747,,
-0.136,0.05767981451128453,0.039
,19.468947027281835,
0.331,,-0.431
10.78,8.782658708701986,
,-51.02443333152144,
,-40.02439573637592,
2.332,1.706619900513244,-8.754
17.557,-0.735068629572591,-1.893
0.388,-0.047472614386839085,0.027
794.018,7.391382281334744,-5.696
7994.232,-1376.8366821096715,-752.64
,,
14.391,,
1.361,-25.871458389303353,-9.493
7.351,,-3.341
0.468,8.882069787783871,-17.544
,,
84.682,-54.61322546943814,-6.194
4.027,-13.750782618247058,
2.058,-0.3779378077374932,-0.312
-36.715,11.934925057542152,-2.168
,,
2.263,-19.09143080651987,-9.657
89.201,-2.762318003824849,-4.399
,-3.114733610784183,
0.155,-56.58815903197926,5.041
-7.922,,
,1.337853701689161,-0.625
,15.073773092652658,
0.439,,10.058
,,
1.107,,
,,
,,
2.669,-7.596949846780873,-3.218
57.297,-2.908056166541673,-1.413
,,
0.752,8.38214924126569,-3.672
0.229,-11.277325603195147,5.46
3.191,-16.935697134896117,21.867
19.341,76.7654038850312,-4.042
218.549,-2.526116634854336,
,,
91.482,,
186.455,9.489626780227354,-5.009
,,
3.339,-0.1738595978299711,-0.108
0.267,2.242574980238547,
-0.255,-1.2139336478059337,0.398
-49.489,-7.730051369566047,-1.679
169.273,,
,,
,,
0.261,-0.521669137148185,-4.534
0.41,8.693395881006865,-7.455
0.717,-13.319099837437012,6.482
18.054,11.180685539320692,-2.754
,-27.982669458928115,
46.371,-8.304770504965003,
,,
1.024,2.4322738001120086,2.401
0.927,155.0311090909091,66.099
,24.595633656908262,-0.804
,-1.832877154882306,
2.046,-7.0798978284677405,-2.735
,,
0.028,0.386176908686459,0.829
2.079,,31.454
3.076,-6.951544868649197,-15.638
-4.191,0.42418526765176745,0.554
,,
10328.104,18.33103064260732,
,-5.796499753619705,-3.769
284.726,-1.2311439727729308,-0.871
,-1.6736458728898402,-1.989
,-0.8704328680099983,
,8.632843043902001,
5.706,-8.694227299900366,-14.648
,-32.60502534239189,
0.082,0.22335190035468125,-0.155
,-0.6257831314264777,-0.254
,-8.486847400398505,
8.188,-132.4618833293339,-6.218
,-4.230475134245333,
,97.30274646443944,
,,
4.118,1.317625692709089,-0.17
,11.777255126653051,-2.253
0.687,-1.4039255289519315,2.642
,-0.5545532593738203,-0.141
,-2.580314725283945,-1.065
,,
0.715,-0.6686129680245003,
51.862,-1.6990838014013863,-1.006
,13.12112908515748,
-116.104,,
,-0.5034125974626138,-0.223
-437.621,,
3.261,,-3.226
121.803,,-15.66
172.542,,-22.183
-0.874,0.8222099904624502,0.658
4.109,,-3.445
,,
433.17,-5.247363214213608,
2.353,-3.1681881243063263,-3.3
-1048.464,5.588238619386412,-1.212
,-20.16557032797419,
,-1.1484644928470165,-0.769
0.795,,-2.351
0.513,8.979654525698557,-11.514
,-12.286983024017188,1.302
-1.188,2.3789335640360756,0.769
331.957,-129.65036713013592,-11.47
0.508,-23.45387650245996,-9.614
,,
,,
696.672,1.0225309428392617,
1.371,-1.0754959062637666,-0.336
,,
-0.052,,
,,
,-34.57259938453809,-23.408
-0.12,9.379453727755592,0.681
0.736,3.9764517023144084,-15.522
,-6.031239421814051,-5.096
14.945,-0.04120852603218036,-0.029
,,
0.092,-9.365082913347424,-3.072
-0.116,3.830656916816096,-1.411
7.997,6.515702974593521,
1.013,-0.7482203885628363,-0.79
,,
,,
0.36,-1.7466306951209667,-0.131
0.942,-15.84286047596827,-1.316
,,
6.934,-20.56170073232047,-1.136
1.78,-0.20608583833256586,-2.072
4.588,,-0.946
,-75.17599554838986,
82.748,-1.3708072855361704,-10.46
7.639,52.89846983569547,-11.331
2.309,-10.93023853831839,-30.276
0.922,-1.42732470957943,2.823
,,
1.626,,
0.529,,-1.818
-24.876,6.922011684530156,1.904
0.539,1.4783587518923607,-2.656
,-23.243399108451012,
,1.6336412185124414,-0.257
,,
27.759,-2.1368743091925775,
,-2.2867426052595916,
,,
,,
45.719,-3.0839273435266668,
,,
2.961,,
3.683,-17.526860223395897,
4.098,15.596458294715875,39.829
9.012,-3.536271570187248,-0.975
21.58,-11.518308071267738,-7.65
,0.43222302941809093,-7.352
,1.831800369206853,-0.175
,,
103.768,-10.083537399100814,-9.963
,-15.646953333599011,
6.15,45.08188715627096,-8.587
,0.06946493239024222,0.03
0.529,-26.1999970392302,-6.911
,,
,,
1.442,-286.92878201111466,-2.828
300.484,-5.599816247221981,
,-7.4464677467145135,
17.795,39.1812554665949,
5.387,3.014136041400222,-2.469
,-6.322379679503539,-3.549
,-259.1518743436267,-180.015
0.977,-0.2540432612312812,-0.305
539.191,25.106808640536734,-3.667
,,
0.522,-3.6350577595165774,-2.891
,-25.182515246022128,
0.122,-19.432498509242695,6.551
,,
16.551,-11.321601583691027,-2.012
12.118,-12.351683879658733,
,,
,-21.426024873330263,
,23.14915601023018,-4.149
11.172,0.5422815127812038,
1610.58,-4.119977288148353,
,,
,2.417237190056223,
,,
,,-0.459
22.943,-2.3387849466969217,-17.075
0.614,-25.63146543778802,-5.545
-0.069,0.1981379170890654,0.486
0.223,,
,0.06307053629760967,
0.317,-0.7891793927810696,-0.132
,-11.42638760143761,
38.891,-22.298193642044886,
,-27.988808127529527,
-6135.493,-31.899427516608437,-19.942
1.184,0.6923855012237135,
,,
,0.15240700026759432,0.076
0.299,-4.086715552216378,-3.233
0.279,15.211432374662417,4.515
1.051,9.299720249331179,-0.994
,73.2480735632184,
,,
1.525,-0.0719614806545416,
,,
1.313,-3.4904729330403352,-1.254
,6.9855590306684965,-3.839
,1.845905490523882,-3.558
7.399,,-11.502
2.778,3.7105708015557437,-2.543
,-18.334123804072288,
,1.1690109341157084,
,-0.026430603803786167,0.016
5.254,1.9091168117988546,-1.585
2.199,-0.6402746385275222,-0.408
0.291,-8.259190042857982,-1.284
1.781,-12.322559046909904,40.481
,-13.373120317090555,-1.314
,,
32.88,-5.942680810969865,-2.406
0.304,3.9430313945751907,-5.561
6.257,-1.4813329494193301,-17.329
,,
0.261,3.6681636442877985,-6.379
43.025,7.4856855609436,-0.32
140.242,-6.994552228081416,-1.883
,2.661831091180867,
12.177,153.67293015167616,-14.112
,-45.41539816037626,
14.617,-0.6106731337157502,-0.213
1.235,-3.2538791580815847,
,,
1.737,-0.20886753368858166,-3.192
2.59,-9.531700476654196,12.044
0.732,2.7814678348922195,-1.991
28.674,-1.5646622609331222,
8.053,-0.336831039483829,-1.252
,0.26737581835800556,0.171
0.636,-1.0448866905106156,-0.772
116.922,-0.3851532647426622,-0.381
21.279,-24.433452168746285,-8.18
0.591,-8.254363120457107,-2.249
,,
-17.571,0.02936508599679688,0.015
1.649,-108.78976918278228,19.687
,,
0.686,,-34.702
856.532,-7.859374211880223,-1.687
,,
77.392,,
0.074,,
1.225,11.906396653144572,-4.866
,,
1.816,6.030129427919895,-6.866
2.439,-216.07258319015392,452.541
,,
,10.485834890649535,
6.685,1.1056406119949151,-0.478
,,
-1.989,0.2470148202052991,0.185
,20.726080384136583,
3.137,2.3127774708191176,-5.391
,-13.335439239691425,
0.246,,2.212
,,
5.221,-0.034782706994002675,-0.018
,-4.969515406556847,-8.642
,-10.781389743427104,-9.695
10.868,-6.341459510736279,1087.607
-0.143,0.09423820726504246,0.345
,-2.3582505096334607,
1.183,-2.9719341006592,-1.2
0.775,-0.7661635344203737,-1.065
75.495,,
-0.275,-0.6471326007628505,0.317
,,
0.146,1.2834138165153186,-0.227
44.279,-8.165922551252848,-1.189
,,
,,
,,
73.998,,-42.064
0.18,2.706815364916356,
93.033,,
20.31,,-148.52
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,-1.5214357348625582,
,,
69.889,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,-4.539
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
19.9,-4.155838294086044,-3.655
,,
,,
-1.521,-3.7483187713577526,-2.308
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0.518,-0.6139665386317851,4.023
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,427.2657202616706,
,,
,,
0.165,11.254469037953353,3.152
,,
2.51,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
8945.089,-25.934299424810174,-16.86
,,
,,
,,
,,
,,
,,
,-1121.2683413732339,-350.669
,89.97946265534793,-16.923
,,
,,
,,
,,
,,
,,
,,
,,
,,
0.896,-27.488799278516254,35.335
,,
,,
,,
,,
0.337,3.917725441682655,1.557
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0.165,,0.679
,,
,,
,,
,,
,,
,,
23.611,,
,,
,,
,,
,,
,,
,,
,,
,,
,-6.68106411034134,
,,
,,
,,
,,
,,
,,
116.581,-10.734973770180694,-5.875
,,
,,
,,
,,
,,
334.763,-768.6015835681762,-828.453
,,
,,
,,
10.237,228.58355835583558,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
