Rev/Sh,FCF/Sh,Cash/Sh,BV/Sh
13.204,-0.5294302985700537,6.291,19.836
130.176,6.305681348745489,7.257,36.338
24.754,3.4270595725793243,3.79,18.04
441.037,,8107.867,1223.55
33.594,1.6004901431538954,15.934,20.783
882.074,,8107.867,1223.55
161.289,12.420126498194946,7.789,102.204
16.79475,1.6661765360682324,8.827,38.398
7.505,,,19.359
31.999,3.6917708962329967,13.922,48.024
11.017,0.9155930818589455,2.542,2.035
,,,
59.586,8.367249503352637,1.494,35.146
3.56,0.24725325062547265,1.032,3.666
42.289,9.573434246218707,3.07,75.544
105.068,9.061676778321415,7.52,65.632
33.73,7.129576452394004,7.532,6.86
3.56,0.24725325062547265,1.032,3.666
15.403,,4.808,16.326
59.522,17.19147142792405,31.307,55.637
58.911,10.170391562786984,4.542,47.151
58.911,10.170391562786984,4.542,47.151
14.924,1.089515854511541,7.403,9.112
14.613,-2.0380491267368055,0.118,20.658
15.304,6.857147564161672,25.757,29.344
256.018,13.061526998947064,14.434,11.974
13.878,2.824771275110823,0.361,25.955
3565.585,437.4103405595165,601.737,1333.626
25.125,6.622932596930597,30.7,46.262
63.517,,18.371,31.892
26.885,-4.370521152006384,2.82,27.297
88.843,3.746459667863866,12.793,59.164
5.789,-0.06623084825954056,4.813,8.008
24.598,4.713456376428116,1.967,28.421
1733.563,118.44045152004442,465.185,1158.47
14.612,1.397812055175852,1.884,5.951
32.216,5.79025871032804,19.23,5.174
538.974,7.484962554719539,158.555,418.729
164.87,7.307188927293398,3.67,18.819
25.243,-2.1063720730938877,2.698,23.679
23.911,4.0099217771681195,3.827,29.387
167.88,9.055081074433126,18.652,86.604
27.182,9.559350023231456,3.057,15.161
5.263,-1.7272198203944051,1.492,14.684
662.74,,15926.486,1177.313
69.423,9.729740658276489,5.143,46.143
662.74,,15926.486,1177.313
44.082,-7.76381842857944,15.684,102.991
287.168,1.5346188388423765,17.366,67.545
16.39,,23.322,53.426
90.955,3.3925046204132725,2.757,15.286
310.366,,411.318,438.952
40.44,11.812046451683704,10.765,93.177
0.4078,0.17523308845837338,2.017,2.461
2.039,0.8761654557115917,2.017,2.461
45.438,-3.1263480930000194,0.364,39.089
39.247,6.527516678782004,2.811,63.29
10.68,,0.546,9.915
40.554,-13.028603311949873,10.759,79.686
94.368,8.267529649535426,2.853,64.536
9.446,0.01534800442257162,0.359,5.088
32.337,4.093833599200477,5.379,4.122
0.755,0.23751886957150142,1.802,1.561
68.449,15.496793234155128,18.817,120.286
4.925,,22.526,-6.679
4.925,,22.526,-6.679
4.925,,22.526,-6.679
152.631,5.2356,4.351,51.545
32.326,-0.8421932980384821,23.662,56.072
103.233,9.40042976809291,7.359,30.313
24.333,6.534694388553543,14.233,26.469
14.612,1.397812055175852,1.884,5.951
33.847,8.851725319892543,8.342,2.912
35.424,6.248091508569884,2.93,21.099
4.925,,22.526,-6.679
51.6165,4.7002068528802035,7.359,30.313
4.925,,22.526,-6.679
152.58,13.816645456279556,1.569,25.633
0.998,-0.18605842190916783,1.436,1.436
84.112,16.360654344199858,26.626,84.416
4.925,,22.526,-6.679
15.159,2.4536400082688874,6.912,19.311
9.446,0.01534800442257162,0.359,5.088
250.318,,444.767,434.175
13.172,-0.9842467344002424,0.712,18.867
4.59,,3.11,15.267
1936.36,81.73917581434958,38.32,1777.669
63.517,,18.371,31.892
74538.5,28491.947910352115,347.535,1333.943
10.039,4.651627071271711,4.817,19.682
10.039,1.252923991199376,4.817,19.682
38.701,6.0208289782079785,13.017,20.769
38.701,23.241822945156184,13.017,20.769
,0.055817180845601236,0.401,0.349
4.925,,22.526,-6.679
4.925,,22.526,-6.679
6.862,2.13580321965617,1.344,3.839
25.113,27.977942157009856,0.462,20.872
14.702,1.508232265823944,1.117,23.9
4.925,,22.526,-6.679
25.113,1.6947353099216431,0.462,20.872
10.801,2.7286043185319753,2.885,15.661
4.925,,22.526,-6.679
2.608,-0.07261553116370119,2.513,3.982
429.487,11.766463085984777,8.786,94.525
171.069,1.5978192275616139,3.293,33.811
4.925,,22.526,-6.679
96.87,5.792058751617048,9.85,51.831
10.801,1.3642995657990333,2.885,15.661
75.989,8.672306150152309,7.483,41.778
4.32,1.6063282958786835,0.139,15.772
4.925,,22.526,-6.679
53.893,0.6638624310604399,234.996,81.725
2.38,0.7903658805298001,1.226,1.981
95.268,17.14810397317008,13.568,60.877
3.775,-0.8333611123526792,0.568,2.603
9.69,0.6659635348360937,0.821,13.194
32.467,4.466214836639822,3.96,-16.916
82.973,15.085981319270411,29.031,19.955
113.412,-3.6851058964087304,3.38,59.978
37.75,-8.333610739259768,0.568,2.603
1.986,,21.236,6.714
67.901,2.154659581816296,5.965,13.527
21.123,2.046506377797754,0.384,21.086
5.421989,4.466214836639822,3.96,-16.916
99.062,-2.5196864587155963,19.544,42.049
99.062,-10.078715259677255,19.544,42.049
28.411,2.2121121466724234,7.606,22.648
31722.81,5685.227920353508,348.774,1926.832
4.59,,3.11,15.267
87.313,11.55927756442071,8.803,71.98
9.956,1.267250795515739,4.831,3.805
9.275,1.572115998675485,7.022,-2.652
29.362,14.423048506303957,0.959,87.499
50.562,-43.0920050678733,61.849,53.032
25.556,1.997121733181423,2.39,12.315
12.373,2.0843391834203278,5.577,20.569
16726.14,-3331.63864193259,5762.585,10244.259
4.925,,22.526,-6.679
52.07,14.931716080157083,24.839,59.994
1374.879,7.470689071626393,17.678,651.829
11.858,,10.09,25.133
4.925,,22.526,-6.679
13.627,2.4548964311504693,10.932,16.184
169.655,1.3355857068802932,12.941,38.578
8.326,1.6867810650431037,0.252,19.077
119.306,1.69556464209322,5.341,37.027
74620.14,,,62176.742
14.888,1.9675421919641434,4.266,15.519
14.318,3.6873831999243416,1.575,4.202
14.888,0.9855348907760275,4.266,15.519
96.474,9.25676562709142,10.819,31.929
42.887,13.665406924948584,4.062,24.748
19.678,61.925395047295794,12.212,52.778
19.678,8.543758783697458,12.212,52.778
45.791,,498.408,83.162
66.656,7.351594340300223,22.085,51.147
40.83,2.8905272700005296,7.088,40.739
165.533,3.5117599701561475,0.271,20.245
17.483,2.6935664156304613,2.313,17.821
169.748,-7.100238623988892,5.955,21.701
27.489,5.156017531520552,30.031,37.117
117.42,16.02001726410462,37.587,41.507
51.256,7.81729376840641,6.169,36.291
95.21,1.721882171511149,9.847,26.827
24.84,4.522329393594652,0.872,22.401
14.888,1.9675421919641434,4.266,15.519
199.196,41.70620815031247,7.726,72.796
,,,59.617
1374.879,2.988272897594858,17.678,651.829
16.14,-5.090108303806554,1.28,27.805
12.453,5.172667767646589,1.011,1.13
44.066,12.64500337059614,3.184,56.2
18.826,8.337707408324862,0.465,50.323
23.711,3.48415625064012,12.402,21.486
31.905,2.5146744930629668,0.467,13.535
22.368,2.798126324435318,3.542,23.204
59.246,-1.056120938040147,3.863,24.309
96.788,12.528180908453054,27.956,109.573
2988.311,,391.718,2340.382
25.522,-1.197453848147419,0.121,43.271
372.893,-5.410198038608032,35.674,80.954
30.289,1.4636111754570125,5.828,15.52
29.082,1.7326860340004304,1.485,0.905
25.553,6.6170947704845995,11.696,58.875
199.196,6.743806915204511,7.726,72.796
5.249,1.8527229024869905,3.938,-2.878
55314.023,,204215.0,674857.5
44.293,15.809242447789552,2.714,27.289
41.854,1.0971935485920101,1.334,15.652
1494.1555,,391.718,2340.382
47.406,-0.5788403390785776,7.31,15.233
112.274,15.881611669516522,1.604,49.896
9.328,7.489465655740015,3.695,11.725
283.91,115.23194093417834,452.448,1020.548
4.507,1.3424320977889124,0.285,3.697
85.323,7.1592581925055105,6.65,44.499
10679.408,731.9070104912661,618.225,3240.654
17.893,3.8096006809798544,5.417,30.698
1733.563,118.44045152004442,465.185,1158.47
50.217,5.840966518374477,15.946,29.066
0.024,-2.177972830771975,3.432,3.462
2.7216,1.6072755558817053,0.773,6.33
6.804,0.8036387215248804,0.773,6.33
120.98,4.7485718254986935,13.617,18.836
81.417,4.760082891263101,8.519,16.246
78.795,7.959430248418964,13.551,47.627
6.931,0.565340218495344,2.385,4.915
57.793,3.2543328971147254,2.385,22.495
11.872,0.886060837776985,,42.608
57.787,3.944907990963179,33.166,80.272
21.706,0.817068777875141,1.271,14.607
8.803,-2.2077866787685934,0.675,5.249
19.809,6.491044149693282,23.96,21.339
2857.686,,527.952,1197.545
1.044,,7.035,15.817
22.088,3.353317338331771,1.403,4.8
15.656,4.860524931448948,15.565,37.51
27.028,0.7035691724573594,7.515,14.662
4.524,1.3537279749257782,0.761,19.878
101.071,17.413147671756626,17.15,71.15
11.457,1.7213771694120181,3.278,12.486
219.948,10.036672091996696,29.711,42.436
386.944,2.020760877809806,0.507,28.873
1733.563,118.44045152004442,465.185,1158.47
44.981,12.65540686929117,54.604,-0.262
33.914,4.842585152378736,11.598,16.611
19.656,-0.02571161437772699,9.75,49.694
57.787,3.944907990963179,33.166,80.272
30.56,4.896630681595996,16.571,52.377
4.358,1.19231482900838,4.002,7.581
59.477,,115.769,118.673
193.547,6.598153345989171,6.336,13.076
19.656,-1.6283901767609312,9.75,49.694
31.1935,215.5871194569164,13.147,37.172
139.018,14.06021591273944,8.117,-112.88
62.387,431.17526265904587,13.147,37.172
4.59,,3.11,15.267
35.892,3.2945015188857685,1.863,-0.401
36.453,5.369980185275081,6.514,52.155
31.28,2.37511026414554,0.405,12.956
1450.334,,426.352,1495.308
68.453,0.9521322667753604,1.911,15.126
517.752,,299.519,1619.984
255.379,12.216813712721153,4.554,137.549
57.793,12.533336021369891,47.136,86.208
5.7793,1.2533336510419246,47.136,86.208
81.24,8.925437127220325,17.037,23.161
18.144,,197.128,32.789
20.903,-1.595552115120258,2.943,1.608
14.461,0.17568475529805422,1.769,6.166
66.521,7.849892400129303,5.845,45.229
17.673,3.417480002428569,8.467,21.792
4.59,,3.11,15.267
4.869,1.6246266774775142,0.872,19.318
57.643,3.372981446214701,7.89,41.16
33.2605,3.9249393511213446,5.845,45.229
17.873,1.2536428269149387,1.039,7.635
140.011,8.773690394131004,0.787,37.798
5.941,1.6784501099653133,4.466,8.943
4.721,-0.6138798597790859,6.187,4.998
58.853,2.447973397364231,11.595,59.171
30.77,3.5848698674777317,10.101,14.824
5287.4,,74.359,55.113
57.511,8.867908526764179,1.365,2.616
419.314,128.34886258353538,105.023,358.449
3.107,1.173101949202599,0.335,15.535
19.991,1.143158677105098,0.582,41.543
9.64,1.7677795660498847,0.34,8.337
7.425,2.568867923563327,1.119,37.501
8.335,1.4480989325980727,2.683,4.278
5.194,2.568962723212518,0.005,9.906
22.506,2.94526251046188,2.311,7.911
84.77,5.617707922747431,2.675,13.875
141.281,4.8784160012193984,1.321,15.081
8.41,2.1882241876744075,0.939,8.448
672.48,,478.216,467.686
27.904,-6.429168005345807,0.668,39.191
8.41,1.219084420266446,0.939,8.448
44.79,6.394844304419833,7.651,20.811
42.86,1.751797838736805,1.106,19.136
14.88,5.6411318196351905,4.695,9.973
60.202,13.67451104034195,9.631,56.927
11.08,0.10410421877378447,2.07,3.311
20.125,2.836415026739733,0.782,21.862
76.73,3.463707593556077,7.587,41.722
317.188,3.1386611307106,35.186,55.802
7.505,,,19.359
68.624,17.93314916320813,67.41,158.654
9.8026,2.604418028453883,11.863,40.047
12.899,2.7893888251837726,3.228,15.099
157.165,1.7148071578405313,0.299,14.93
37.757,9.542485700332065,10.409,30.642
44.0,4.48274565178905,0.003,0.002
46.643,-1.0507892670124366,5.6,9.64
120.792,3.1937911614563808,0.526,37.762
17.754,,36.962,59.512
519.778,-0.4252741593712274,8.472,148.587
1.869,,0.649,18.448
109.911,7.5690930168142225,3.279,28.209
167.227,5.768166675115324,2.462,37.974
99.748,11.091068138371892,5.02,122.86
78.795,7.959430248418964,13.551,47.627
1.869,,0.649,18.448
9.578,0.8797104223096185,0.903,1.875
37.573,,11.29,30.963
37.544,3.435878408825309,5.835,36.286
94.602,6.912405033712241,5.769,8.609
25.124,3.7006648336367234,9.837,27.215
5.689,1.72155868385346,2.135,16.095
4.982,1.161491761092295,0.965,15.34
30.127,4.821631422166262,15.294,17.583
54.003,8.886908344615177,7.818,39.394
5.621,0.11222686206160631,1.677,1.784
,-3.368163545765279,8.754,112.875
18.091,7.917419036552928,3.01,100.944
1.869,,0.649,18.448
73.039,8.16861924064487,5.427,24.999
110.506,5.534164221014831,13.034,50.622
14.718,3.894248670975638,1.354,5.441
30.556,0.019837694818441453,0.385,7.55
24526.367,,54808.574,42932.953
33.275,10.794340647660439,9.551,37.3
41876.69,,72315.484,41948.746
8.53,3.5506026141392373,0.879,35.639
1107.718,-356.34975951703814,2663.139,372.175
14.808,-0.00486892473024319,5.482,18.746
108.532,,8.827,83.845
413.452,74.38623346822787,10.48,45.535
45.815,5.391987282051282,5.999,32.776
17.364,4.703563303929643,4.361,4.61
4.012,2.4923177220338983,2.489,17.016
51462.508,-4065.804121696362,3085.45,35692.125
1.082,0.06384012996795231,0.08,0.921
1107.718,-356.34975951703814,2663.139,372.175
10.82,0.6384013334734352,0.08,0.921
73.795,15.845055209482789,1.649,6.151
16.703,3.2740828817830234,6.267,23.543
7.831,-0.022775974701879302,2.178,4.59
4.254,-3.054529277308727,3.383,13.19
35.015,7.645893992882613,9.46,32.926
65.241,1.1342034288725247,19.192,36.972
330.562,30.125745410310802,89.539,182.368
11.211,,0.967,36.69
39.844,2.499288177417824,0.042,9.206
27.904,-8.258583622317596,0.668,39.191
4.501629,11.342034711259506,19.192,36.972
12.284,-0.29605522552833563,2.554,5.861
12.284,-0.002960552421297581,2.554,5.861
48.29,1.663177428657116,2.838,21.022
11.881,4.207308912615324,0.694,13.357
146.404,4.454288489794101,5.451,44.297
56.55,2.5939697390889958,0.984,22.598
21.296,1.5696433289299867,2.503,25.159
47.376,5.382988378821743,2.303,52.386
2.195,0.12322838409205022,0.67,2.089
136.568,10.059477780063041,2.75,61.758
4.925,,22.526,-6.679
21.885,7.303895131949133,0.551,8.942
51.37,20.060107479095198,10.328,59.408
67.94,1.853039436715844,0.7,10.91
0.0,-0.33537590584146104,1.158,1.056
29.715,2.3283843992793565,8.87,19.595
53.941,6.047542444352881,3.02,26.678
54.238,7.07601731162832,4.228,99.152
32.828,,9.419,-0.175
21.284,3.3239491270637163,3.283,14.255
8.084,2.2197907425563757,0.051,9.052
44.161,6.572489892584268,7.547,53.204
32.014,,257.959,49.958
10.975,0.6161418890974454,0.67,2.089
32.828,,9.419,-0.175
67.02645,17.093940494381084,80.118,420.557
1.478,-0.9374668488633412,4.256,6.182
82.012,5.627132390986465,0.656,57.154
41.325,0.08446357311501876,16.483,34.904
57.313,5.160220420821624,6.329,37.962
3.146,1.6956579472140763,4.49,5.471
4.003,0.9372043471037298,0.143,11.409
5.634,3.137568196217586,0.271,0.563
41.214,2.5339261767789565,4.927,21.048
458.896,5.8714290386467285,2.351,84.999
3.358,0.3756440432408336,1.712,1.23
716.728,6.004597421051671,9.302,101.836
32.518,,0.548,27.967
22.215,,34.414,39.713
,,,21.348
71.736,9.292890773711497,20.441,65.761
7.831,-0.022775974701879302,2.178,4.59
84.152,,15.993,42.885
18.826,,0.465,50.323
102.325,8.49831580394583,8.136,25.129
21.571,6.948450775370006,2.826,33.206
35.128,-31.261084644798753,12.876,79.686
29.289,-0.15222141223499064,0.897,31.542
13.592,2.5100782119511993,6.066,12.523
263.63,32.364012221084344,646.595,212.154
179.178,24.380622912135557,30.112,76.313
251.821,13.176167411505995,2.162,110.468
3.594,0.8279935937434115,0.9,8.927
8.254,-1.711954473993632,8.159,-3.098
32.295,-0.9588662927792253,7.169,8.589
161.043,,59.956,303.547
8.594,2.3875616292954756,3.066,13.708
85.196,3.8870359635578913,2.661,21.833
14.471,6.566782252253096,0.31,42.13
65.315,5.293531300191389,19.277,-4.289
140.302,8.932425531914893,2.242,34.816
9.842,-0.00902498970851163,2.189,39.484
359.89,,22.157,23.966
35.989,,22.157,23.966
8.803,-2.2077866787685934,0.675,5.249
32.295,-0.9588662927792253,7.169,8.589
29.515,3.3455513976041074,1.821,11.078
3.589,0.8553781934493958,0.589,4.842
100.481,5.383272313814667,2.014,58.564
69.792,16.57610307820758,4.393,66.892
48.966,,42.394,48.067
2.365,2.8552448357915985,2.097,14.803
8.512,1.884245897670257,0.713,9.655
76.628,4.111686054155648,3.574,15.746
2475.6,,76.147,23.956
74.75,6.46246969800259,3.81,43.812
16.04,2.6200615318569267,7.458,31.391
5.908,,8.349,16.776
30.406,3.4008581375772113,3.898,1.72
95.862,1.044733215966675,16.2,54.158
5.821,0.6851313066897917,0.522,2.915
25.524,7.571599967661088,8.879,38.09
0.23,-0.06495775354368846,1.842,4.309
78.838,15.277464479197118,4.053,39.563
11.653,1.7458499368588447,3.915,16.911
26.9294,0.5223364948118738,7.393,14.598
8.47,-2.498255721616456,0.089,23.961
78.69,0.3994421387930915,4.147,14.38
27.428,3.4270708716332137,6.741,30.063
7.916,-0.193801319952131,4.642,11.628
12.907,0.6871796906705145,1.045,9.768
37.626,4.374671869493754,8.209,23.112
55.039,10.390858107483337,12.841,38.279
17.329,3.3468482264914057,6.293,18.905
139.98,2.195782291679289,0.297,5.72
44.996,-4.122198162894488,0.158,56.326
128.406,20.404741349695094,2.889,42.292
38.835,3.559928545114585,5.773,32.785
5.544,,0.41,12.178
19.925,0.6331168831168831,2.764,7.088
7.103,,52.002,-6.813
238.571,22.248667913878936,35.732,108.814
3.104,-2.9072884191203685,1.136,9.446
548.337,,19605.023,1159.126
0.001,-0.25264932128658163,0.709,1.084
8203.824,,1203.602,8139.296
7.103,,52.002,-6.813
548.337,,19605.023,1159.126
8.307,-11.388713166467047,0.214,26.093
12.415,,2.564,1.611
134.647,2.6116824740593687,7.393,14.598
26.782,,9.276,20.081
74.379,38.933974248927036,7.4,73.933
387.82,12.752218392790564,4.838,177.062
6.292,-0.7074842085503777,2.453,2.933
35.009,4.123177742193755,4.944,23.151
9.372,3.3031212448232288,4.399,16.167
4.166,,0.535,6.913
4.431,0.6599873437172223,1.57,6.26
8.862,1.3199746874344447,1.57,6.26
91.554,1.6501488701401994,17.755,80.147
7.103,,52.002,-6.813
21.64,-1.5606977000900162,0.407,3.513
51.6815,9.298279183528484,10.48,45.535
820.3824,,1203.602,8139.296
178.882,5.2246463445193205,0.959,8.302
3.146,-0.3537421042751889,2.453,2.933
67.445,11.030961119150989,41.944,34.418
7.257,-0.3756775404648167,0.646,13.487
216.816,12.906240446693422,9.355,24.798
7.091,0.01744245677313481,2.456,2.545
11.112,2.2442491116513934,0.728,45.997
294.377,19.1351561393047,8.741,124.413
7.953,2.3698183937082904,2.939,7.528
1.552,-1.4536388728154956,1.136,9.446
23.229,4.552040457298424,8.545,64.954
17.6085,1.1012047982095863,4.352,8.466
12.203,0.28182400756143666,2.01,5.012
2.184,0.2266541347982537,0.379,2.476
67.691,0.9748031858413113,2.074,11.743
35.444,1.0722625045094496,0.902,39.191
7.103,,52.002,-6.813
79.63,-2.620354149804547,18.071,18.763
35.217,2.2024130581261554,4.352,8.466
454.186,12.42943741304942,13.707,97.867
55.31,3.567585388482534,3.104,67.814
2216.41,,2.55,17.136
17.68,5.444776003590848,18.146,38.139
7.974,-7.361917960316644,13.188,24.162
53.711,9.33177997527812,12.432,53.98
2.678,-0.039705997264450295,0.097,2.23
7.103,,52.002,-6.813
1348.893,,3733.291,4304.415
38.504,,2.361,16.028
1133.56,578.9969510196715,66.053,116.748
8.555,0.4944549600300445,14.275,11.15
34.365,-3.9323134313678865,0.078,40.377
55.31,258.0490747279587,3.104,67.814
10.844,1.2200535100088785,0.488,7.042
6.27,1.551339410760475,0.768,7.881
,,,7.881
26.342,3.6087651321547347,0.635,13.173
0.547,,21.285,8.364
36.707,3.8546513581629798,9.562,26.348
53.815,13.7734777221728,2.245,10.304
9.886,,6.463,25.566
7.103,,52.002,-6.813
22.34,,4.537,21.344
9.131,0.43108925666920905,5.064,2.492
,-0.2187924432137576,3.621,4.718
95.302,3.4141881660523987,10.628,-21.178
108.158,13.668004956792647,15.102,73.654
94.936,2.2160232412341587,26.148,55.469
32.648,0.48265279470659933,2.319,12.649
9.886,,6.463,25.566
67.445,11.030961119150989,41.944,34.418
45.281,2.0249877058350663,0.621,16.082
56134.242,,15489.053,77057.875
30.144,-108.30802721088435,4.474,39.845
59.435,3.2757271981593163,7.952,10.926
113.356,57.899698445750495,66.053,116.748
2082.894,49.20029476931905,394.515,928.724
164.218,15.339716923076923,10.342,-4.98
28.666,6.261529759832928,3.748,22.283
7.103,,52.002,-6.813
33.16,2.5069649299599224,10.886,33.203
30.144,-12.123305850179076,4.474,39.845
35.082,11.494748243248681,5.692,25.268
119.184,9.163090729453897,10.434,48.709
80.964,0.5201780236463652,7.304,35.234
23.732,5.390286193873269,0.511,37.763
7.103,,52.002,-6.813
23.227,,34.888,86.712
7.103,,52.002,-6.813
108.158,13.668004956792647,15.102,73.654
24.048,,3.248,3.852
21.415,3.2131151901813957,5.024,12.213
23.807,2.550810200272379,4.271,10.133
8.258,0.8987070714990484,4.134,8.107
16.237,2.480140411508412,3.318,11.874
